"value","s.e."
"(Intercept)",3.67941187582764,0.104119277610929
"Quarters",-0.00232109799435211,0.00316586837299678
"ListAge",-0.00544981576412878,0.000588277762377022
"Floor",-0.15507054197306,0.0267785784571543
"BldgClass2_ClassB",-0.181712139602853,0.0468384778823774
"BldgClass3_ClassC",-0.300753093379788,0.0486597623286598
"ST1_Net",0.0189224168882147,0.0750366553366112
"ST2_Between",-0.288685325317207,0.112405457575053
"ST3_FullService",-0.0975915693626605,0.0774658578038776
"QuarterOff2005Q3",-0.0851604216404553,0.0667381135654252
"QuarterOff2005Q4",0.00242799229444741,0.0608430974052003
"QuarterOff2006Q1",0.0160663775674051,0.0618105277513492
"QuarterOff2006Q2",-0.0518077658894476,0.0618900204868414
"QuarterOff2006Q3",0.116810700191511,0.0627668437947826
"QuarterOff2006Q4",0.075008517790333,0.0651582212089307
"QuarterOff2007Q1",0.117924897855557,0.0645948085389424
"QuarterOff2007Q2",0.145624556366181,0.0608789749084199
"QuarterOff2007Q3",0.119515938731201,0.0638401979766001
"QuarterOff2007Q4",0.185203492873416,0.0637042757212887
"QuarterOff2008Q1",0.0219476319505409,0.06249437575722
"QuarterOff2008Q2",0.0941884193913603,0.063855693721756
"QuarterOff2008Q3",0.119680602307879,0.0618586995697307
"QuarterOff2008Q4",0.15059614310326,0.0636075757417728
"QuarterOff2009Q1",0.0671078663479539,0.0619553709878741
"QuarterOff2009Q2",0.0942975201844325,0.0613616208443279
"QuarterOff2009Q3",0.0608246580831996,0.0601846947684082
"QuarterOff2009Q4",0.0724973032561535,0.061500606093764
"QuarterOff2010Q1",0.0275257993328387,0.0590134155156069
"QuarterOff2010Q2",-0.0506469024510464,0.0586450959193706
"QuarterOff2010Q3",-0.0732140510722235,0.0604067742845149
"QuarterOff2010Q4",-0.0202912852471018,0.0581172159894263
"QuarterOff2011Q1",-0.103825094082022,0.0621647064560071
"QuarterOff2011Q2",-0.0552846685075993,0.0611610052624141
"QuarterOff2011Q3",-0.0183070199581574,0.059385265257313
"QuarterOff2011Q4",-0.0206803529251336,0.0618357101617896
"Lambda",0.420618767087481,0.0262032628724561
