"value","s.e."
"(Intercept)",2.86107305021044,0.149724483215139
"Quarters",-0.0039670133826431,0.00315135380500056
"ListAge",-0.00781128355862587,0.000659358461334283
"Floor",-0.12469709514867,0.0796770719665745
"BldgClass2_ClassB",-0.0115463815009523,0.0480475544948279
"BldgClass3_ClassC",-0.0457465295739729,0.0484158137719009
"ST1_Net",-0.0182191367675075,0.0288278633865745
"ST2_Between",-0.0720621766442937,0.0436569776726394
"ST3_FullService",0.0063311532008926,0.0448184669272933
"QuarterOff2005Q3",0.0347897839151071,0.127530248062882
"QuarterOff2005Q4",0.214636097502382,0.128855923007886
"QuarterOff2006Q1",0.0864696735149058,0.129022768358482
"QuarterOff2006Q2",0.131804131669282,0.1266741914231
"QuarterOff2006Q3",0.140182566687564,0.126764519098668
"QuarterOff2006Q4",0.071556799108209,0.1309981846102
"QuarterOff2007Q1",0.188103621038588,0.128173532739706
"QuarterOff2007Q2",0.0322060959058522,0.131337612666926
"QuarterOff2007Q3",0.0916856236153999,0.12915852345382
"QuarterOff2007Q4",0.170913018735406,0.13279720992277
"QuarterOff2008Q1",0.302249448594991,0.132181150786346
"QuarterOff2008Q2",0.176782117377231,0.128355425351985
"QuarterOff2008Q3",0.226751822097151,0.127553704818947
"QuarterOff2008Q4",0.245144611591931,0.129656862365659
"QuarterOff2009Q1",0.253705219851492,0.131973378341586
"QuarterOff2009Q2",0.235819683455401,0.12644693870794
"QuarterOff2009Q3",0.118845299627844,0.128561747631552
"QuarterOff2009Q4",0.167635824359647,0.127938315252819
"QuarterOff2010Q1",0.174548356196711,0.127515181659943
"QuarterOff2010Q2",0.158445344821454,0.127237798491096
"QuarterOff2010Q3",0.2022640881431,0.12721289735064
"QuarterOff2010Q4",0.18799400763673,0.128243193470392
"QuarterOff2011Q1",0.135985747549886,0.128750316463199
"QuarterOff2011Q2",0.146972806681153,0.126361440993378
"QuarterOff2011Q3",0.248390352702281,0.126633965269678
"QuarterOff2011Q4",0.206268714248302,0.127706599138654
"Lambda",0.305678671059796,0.0408129349682735
