"value","s.e."
"(Intercept)",2.574499257889,0.104836842045378
"Quarters",-0.00631253719685316,0.00237340420193488
"ListAge",-0.00780213556723957,0.000720434180409914
"Floor",-0.0338283398254015,0.0718833329816932
"BldgClass2_ClassB",-0.0210018052949005,0.0371004712988922
"BldgClass3_ClassC",-0.18447267286854,0.0419805458295173
"ST1_Net",0.10480071291871,0.0489085849451291
"ST2_Between",0.137415769948951,0.0627681656077821
"ST3_FullService",0.110603814535861,0.0514763570556608
"QuarterOff2005Q3",-0.0143877536963523,0.0597928687209979
"QuarterOff2005Q4",-0.0136027640616085,0.0570268285663354
"QuarterOff2006Q1",-0.0561614766337433,0.0661593106850841
"QuarterOff2006Q2",0.0881637275763973,0.0649745396327638
"QuarterOff2006Q3",0.00392336538317099,0.05630104890393
"QuarterOff2006Q4",0.0799744923085076,0.0613887126292945
"QuarterOff2007Q1",0.0652617727956355,0.0701304423030293
"QuarterOff2007Q2",0.0294515064229228,0.0536225938723436
"QuarterOff2007Q3",-0.0107551414596842,0.0565276615852085
"QuarterOff2007Q4",0.0491352784911892,0.0615657536693376
"QuarterOff2008Q1",0.06801719749186,0.0583959483298289
"QuarterOff2008Q2",0.0291533850708121,0.0631978613847144
"QuarterOff2008Q3",0.0171677611777961,0.0596169839205132
"QuarterOff2008Q4",0.0978652093424021,0.0660021700274444
"QuarterOff2009Q1",-0.0503703747808263,0.0692465520940273
"QuarterOff2009Q2",0.00567492592519045,0.0614117441401222
"QuarterOff2009Q3",-0.0612322059266093,0.0640828348144544
"QuarterOff2009Q4",0.124783897128121,0.0595770547980593
"QuarterOff2010Q1",0.0167995845100403,0.0616759288472553
"QuarterOff2010Q2",-0.0232995611422691,0.0611979850836154
"QuarterOff2010Q3",0.00486841430864743,0.0637877288993669
"QuarterOff2010Q4",0.00659412290317705,0.0556356259086823
"QuarterOff2011Q1",-0.0400832480467864,0.062291740873934
"QuarterOff2011Q2",-0.0096688616558365,0.0596493879996771
"QuarterOff2011Q3",0.0942734965489414,0.06207130348581
"QuarterOff2011Q4",0.083223412245908,0.0575846049686965
"Lambda",0.523031570097368,0.030522519184477
