"value","s.e."
"(Intercept)",3.07102693907372,0.111524332040183
"Quarters",-0.00544757124238796,0.00258681506539351
"ListAge",-0.00366129959705076,0.000396290198131518
"Floor",-0.0790174925012841,0.0198108864324918
"BldgClass2_ClassB",-0.139638494481684,0.077762532764025
"BldgClass3_ClassC",-0.256042145833548,0.0780579477587246
"ST1_Net",0.160604407502338,0.0552300037130525
"ST2_Between",0.0847422048240601,0.0654643423130396
"ST3_FullService",0.169274111875555,0.0589379043375129
"QuarterOff2005Q3",-0.000264298238769111,0.069430908868528
"QuarterOff2005Q4",-0.12291422568129,0.0678052804472466
"QuarterOff2006Q1",-0.00256514495069563,0.0696565479777495
"QuarterOff2006Q2",0.0169972803190562,0.0615534397847026
"QuarterOff2006Q3",0.0444712361938029,0.0620745436033683
"QuarterOff2006Q4",0.0788964336231764,0.0642694919497584
"QuarterOff2007Q1",0.0597216679335261,0.062205014560993
"QuarterOff2007Q2",-0.045536666634053,0.0632377483648821
"QuarterOff2007Q3",0.0745130532768378,0.063006590372137
"QuarterOff2007Q4",0.0336776274198093,0.0680832560384287
"QuarterOff2008Q1",0.0111375737153592,0.0637219070040976
"QuarterOff2008Q2",0.0552477120177786,0.0662160792170235
"QuarterOff2008Q3",0.0856300779789809,0.0662842580015227
"QuarterOff2008Q4",0.0908616673602784,0.0640161437238172
"QuarterOff2009Q1",0.087005447385389,0.0641415386219935
"QuarterOff2009Q2",0.0615146267814041,0.0647290114744656
"QuarterOff2009Q3",0.0236436200314943,0.0599117293297043
"QuarterOff2009Q4",0.0601580796875191,0.060156630577521
"QuarterOff2010Q1",0.0628374092715463,0.0607549022889039
"QuarterOff2010Q2",-0.0226982767481737,0.0590352633721563
"QuarterOff2010Q3",0.0452309519609131,0.0602408061975173
"QuarterOff2010Q4",0.0140285305247785,0.0599896839858946
"QuarterOff2011Q1",0.0151331420914728,0.0593090379756176
"QuarterOff2011Q2",0.0683265991791793,0.0618810925603081
"QuarterOff2011Q3",-0.0500441739063941,0.059975192792127
"QuarterOff2011Q4",0.0158054613700634,0.0606979571858002
"Lambda",0.479418607893702,0.0235612346586583
