"value","s.e."
"(Intercept)",2.72962238386979,0.114566595010145
"Quarters",0.000393045551345376,0.00346143025220328
"ListAge",-0.00593606012597042,0.000676872468852553
"Floor",0.115827847416924,0.0416129776200449
"BldgClass2_ClassB",-0.250470168008014,0.0400207596092197
"BldgClass3_ClassC",-0.413321078256225,0.0426864837581369
"ST1_Net",0.115850666185725,0.0381624252130804
"ST2_Between",0.0277024161632574,0.0471752733644476
"ST3_FullService",0.0160146539957999,0.0414080818536848
"QuarterOff2005Q3",0.138779406129578,0.120723576668113
"QuarterOff2005Q4",0.0796006317361716,0.11703233610471
"QuarterOff2006Q1",0.0466882914806129,0.124465851679928
"QuarterOff2006Q2",0.0390845788892113,0.113649158876281
"QuarterOff2006Q3",0.0480895891651603,0.118267848389213
"QuarterOff2006Q4",0.096574329003507,0.115717873355556
"QuarterOff2007Q1",0.0385687429765049,0.108536775125281
"QuarterOff2007Q2",0.136816152097303,0.115327458412019
"QuarterOff2007Q3",0.125477400879671,0.109986690236395
"QuarterOff2007Q4",0.171897826763324,0.111039393224113
"QuarterOff2008Q1",0.147796244786059,0.109029605591986
"QuarterOff2008Q2",0.183276940125536,0.115957711214009
"QuarterOff2008Q3",0.21268597914263,0.114474914921248
"QuarterOff2008Q4",0.229997162508201,0.112029742127706
"QuarterOff2009Q1",0.133877742343117,0.111822640714918
"QuarterOff2009Q2",0.186077054524217,0.108036348224727
"QuarterOff2009Q3",0.197702567685283,0.108222938655364
"QuarterOff2009Q4",0.170069355236198,0.109202206580847
"QuarterOff2010Q1",0.188662000554546,0.108801353815546
"QuarterOff2010Q2",0.203020676026737,0.110281012339647
"QuarterOff2010Q3",0.148960848872694,0.107210315238128
"QuarterOff2010Q4",0.067850012464344,0.109349071480997
"QuarterOff2011Q1",0.176757940130983,0.108921245923907
"QuarterOff2011Q2",0.249200824793903,0.1085744076718
"QuarterOff2011Q3",0.0663545436761281,0.108844633887388
"QuarterOff2011Q4",0.126196209490102,0.110156864472376
"Lambda",0.415105695512464,0.0357853378904631
