"value","s.e."
"(Intercept)",3.3886057396665,0.103380501022816
"Quarters",-0.00893713159256091,0.00285219704501971
"ListAge",-0.005557328855086,0.000563357457005295
"Floor",-0.163222255252414,0.0206682486519968
"BldgClass2_ClassB",-0.0500497674055146,0.0751625792556526
"BldgClass3_ClassC",-0.0856060476101608,0.0755569178276147
"ST1_Net",0.0541978833353016,0.0609620149518684
"ST2_Between",-0.0016331552444606,0.066877400385997
"ST3_FullService",-0.0732904206042938,0.0639851725097041
"QuarterOff2005Q3",-0.0691724874066286,0.0498208423759255
"QuarterOff2005Q4",0.00322782370356687,0.0505933240629139
"QuarterOff2006Q1",-0.104656392123759,0.0506196395533752
"QuarterOff2006Q2",0.0374646235116015,0.0497912600363651
"QuarterOff2006Q3",0.0770147930913892,0.048396026736002
"QuarterOff2006Q4",0.128649898092835,0.0535512687271695
"QuarterOff2007Q1",0.0636795486762883,0.0485000423676505
"QuarterOff2007Q2",0.0668826466732191,0.0524829691157618
"QuarterOff2007Q3",0.0875190671256578,0.0514774712380174
"QuarterOff2007Q4",0.147939205143998,0.0520178741867986
"QuarterOff2008Q1",0.0491943468995392,0.0543824494352517
"QuarterOff2008Q2",0.0804268256056499,0.0507764275435588
"QuarterOff2008Q3",0.0945130226426056,0.046118774758602
"QuarterOff2008Q4",0.0404033124330421,0.0525362122955968
"QuarterOff2009Q1",-0.00361210233656828,0.0521404163244668
"QuarterOff2009Q2",0.077122187739246,0.0480165985636201
"QuarterOff2009Q3",-0.0174142881940086,0.0456898043376576
"QuarterOff2009Q4",-0.0115435171403721,0.049348967918207
"QuarterOff2010Q1",-0.00524236882861284,0.0466407464871244
"QuarterOff2010Q2",0.0033776789990456,0.0458608378265453
"QuarterOff2010Q3",0.068321568837833,0.0477009700255719
"QuarterOff2010Q4",-0.014319897820511,0.05130725150807
"QuarterOff2011Q1",-0.0200913650580521,0.0477773478712599
"QuarterOff2011Q2",0.0214455580400049,0.0502147120180697
"QuarterOff2011Q3",-0.00586265597271902,0.0491726415568918
"QuarterOff2011Q4",-0.016276273380896,0.0518040716003919
"Lambda",0.68987161223776,0.0199436681741572
