"value","s.e."
"(Intercept)",3.19650124985227,0.0683647279583909
"Quarters",-0.00131616276330784,0.0020185819794913
"ListAge",-0.00206795811501537,0.00025861269984703
"Floor",-0.0532817971002463,0.0173224023002845
"BldgClass2_ClassB",-0.264947435950604,0.027680569749396
"BldgClass3_ClassC",-0.365958863844944,0.0294486283614005
"ST1_Net",-0.0665656547663697,0.0302819139570786
"ST2_Between",-0.240674764139097,0.038464996075383
"ST3_FullService",-0.0997146735782509,0.0321052129824654
"QuarterOff2005Q3",0.0252771287079546,0.0693454727193405
"QuarterOff2005Q4",0.0697524910774464,0.0652948307306439
"QuarterOff2006Q1",0.0371539128164538,0.0735196372873338
"QuarterOff2006Q2",0.116451928170316,0.0662705774946561
"QuarterOff2006Q3",0.109067368340735,0.0643937599531996
"QuarterOff2006Q4",0.131183696987536,0.0713072622713519
"QuarterOff2007Q1",0.107346631308993,0.0615584592596757
"QuarterOff2007Q2",0.157388094528564,0.062446907971166
"QuarterOff2007Q3",0.133400114424283,0.0608779774644466
"QuarterOff2007Q4",0.124286027354744,0.0643151405208879
"QuarterOff2008Q1",0.130948535702015,0.0663826234763424
"QuarterOff2008Q2",0.134326976775588,0.0628317319567589
"QuarterOff2008Q3",0.154970049214331,0.0656927862876382
"QuarterOff2008Q4",0.161716625751271,0.0636328999939744
"QuarterOff2009Q1",0.114045837855542,0.0637962849410921
"QuarterOff2009Q2",0.16586846968422,0.0630228042021824
"QuarterOff2009Q3",0.0378504336116886,0.0627181896843726
"QuarterOff2009Q4",0.157130778054052,0.0631402857176106
"QuarterOff2010Q1",0.0715743627393165,0.0633118154238876
"QuarterOff2010Q2",0.00457522933869996,0.0628791650830111
"QuarterOff2010Q3",0.058143717171563,0.0617473220165299
"QuarterOff2010Q4",0.0556880657535475,0.0617213339055011
"QuarterOff2011Q1",0.0949730022513433,0.0620541597899551
"QuarterOff2011Q2",0.0923617717159564,0.0609970328052789
"QuarterOff2011Q3",0.026523026632008,0.0609502455953076
"QuarterOff2011Q4",0.0505969109733899,0.0624144889752965
"Lambda",0.436002937454596,0.0179976849222093
