"value","s.e."
"(Intercept)",3.17493736585253,0.137224200683436
"Quarters",-0.00831347890732491,0.00317497992498429
"ListAge",-0.0107554865792633,0.000963018560419844
"Floor",-0.106919442980016,0.0412868979528033
"BldgClass2_ClassB",-0.036658591668389,0.0976195304141243
"BldgClass3_ClassC",-0.0982395697591269,0.0991387203634109
"ST1_Net",0.087157730163963,0.066609994198198
"ST2_Between",0.0976791817430928,0.110914011222844
"ST3_FullService",0.0671878655593429,0.0696773670199068
"QuarterOff2005Q4",-0.0109234366942398,0.0640468091323382
"QuarterOff2006Q1",0.047089037585039,0.0641820715645804
"QuarterOff2006Q2",0.0920624150253532,0.0624049675577725
"QuarterOff2006Q3",0.0641674699318034,0.0619541431312829
"QuarterOff2006Q4",0.0785912739444218,0.0663368735036491
"QuarterOff2007Q1",0.0760782490926465,0.0622759323771514
"QuarterOff2007Q2",0.17816688241259,0.0628146180201892
"QuarterOff2007Q3",0.232183357356527,0.0629748491162969
"QuarterOff2007Q4",0.160459964950185,0.0658558768682234
"QuarterOff2008Q1",0.0723430622374041,0.0693099617691089
"QuarterOff2008Q2",0.176776735448342,0.0683237742179384
"QuarterOff2008Q3",0.0292324680350179,0.0675233790067961
"QuarterOff2008Q4",0.086377547100349,0.0628953429284237
"QuarterOff2009Q1",0.0215778494909695,0.0627775669786881
"QuarterOff2009Q2",-0.0365871926472961,0.0625138717987689
"QuarterOff2009Q3",-0.138623796737798,0.0641853129078959
"QuarterOff2009Q4",-0.114651247099511,0.0628382884731464
"QuarterOff2010Q1",-0.21453008597937,0.0643045087738597
"QuarterOff2010Q2",-0.21848933976759,0.0625313106758843
"QuarterOff2010Q3",-0.288815466501059,0.0626607715465903
"QuarterOff2010Q4",-0.283244259168941,0.0659687767377428
"QuarterOff2011Q1",-0.127230769526136,0.0652787371494946
"QuarterOff2011Q2",-0.233987588548146,0.0660715906776291
"QuarterOff2011Q3",-0.211131143686378,0.0638476633871226
"QuarterOff2011Q4",-0.226355134567591,0.0634248490745908
"Lambda",0.496357144778591,0.0290129514885588
