"value","s.e."
"(Intercept)",3.31856368791645,0.0216953591080529
"Quarters",-0.00262141088933709,0.000938166753764471
"ListAge",-0.0016228912139573,0.000204007084015435
"Floor",0.00758018487904573,0.00220166548453534
"BldgClass2_ClassB",-0.116022076784161,0.00715035412069795
"BldgClass3_ClassC",-0.206083948687993,0.0101151817529478
"ST1_Net",-0.121834890382636,0.0180546057694396
"ST2_Between",-0.0580031798220408,0.0125203208120721
"ST3_FullService",-0.0330998101641937,0.0135558129699474
"QuarterOff2005Q3",0.00836348707295195,0.0199611211173992
"QuarterOff2005Q4",0.00323478284241076,0.0215020657834906
"QuarterOff2006Q1",-0.00209921136535787,0.0201322834641903
"QuarterOff2006Q2",0.00368109371653036,0.0197637572083114
"QuarterOff2006Q3",0.00391932382518998,0.0216107488019513
"QuarterOff2006Q4",0.0216502616402028,0.0190520113472513
"QuarterOff2007Q1",0.0271202751870626,0.0190153037537655
"QuarterOff2007Q2",0.0219426883542436,0.0199337126409602
"QuarterOff2007Q3",0.105521446872974,0.0193031337232095
"QuarterOff2007Q4",0.0878934054492748,0.0198309202848019
"QuarterOff2008Q1",0.0504757124821374,0.0185642761014556
"QuarterOff2008Q2",0.0544549138773445,0.0190814560976796
"QuarterOff2008Q3",0.084549201210689,0.01870376461931
"QuarterOff2008Q4",0.110118188556317,0.019734050230327
"QuarterOff2009Q1",0.0325498963695363,0.0193834536026042
"QuarterOff2009Q2",0.0478751092365348,0.0191553694398451
"QuarterOff2009Q3",0.0640312732047902,0.0195098809045938
"QuarterOff2009Q4",0.0288739442216957,0.0186345457058655
"QuarterOff2010Q1",-0.0147396212961092,0.0194824427601745
"QuarterOff2010Q2",0.0231780574103072,0.0194363675010132
"QuarterOff2010Q3",0.00363265330533495,0.0193330412271559
"QuarterOff2010Q4",0.0470966178136348,0.0186047468784804
"QuarterOff2011Q1",0.0206693242389212,0.0197692603099759
"QuarterOff2011Q2",0.0268433181338516,0.0189600114089963
"QuarterOff2011Q3",0.0581669285451185,0.0207249153736327
"QuarterOff2011Q4",0.0705932966107209,0.0188177945931977
"Lambda",0.710226419770779,0.0158997773263722
