"value","s.e."
"(Intercept)",2.97977849581174,0.0241618531683151
"Quarters",-0.000341016495736139,0.0011461917494608
"ListAge",-0.00373611872993727,0.000292373778872873
"Floor",0.0104367277396058,0.00127365502978923
"BldgClass2_ClassB",-0.152725835046554,0.00941618775133397
"BldgClass3_ClassC",-0.246561071931673,0.0114832461257334
"ST1_Net",-0.161295340223274,0.0153214998762399
"ST2_Between",-0.20047157102372,0.0200907558424419
"ST3_FullService",0.055756410682772,0.0131071549531904
"QuarterOff2005Q4",-0.0286908400749326,0.0239038115328949
"QuarterOff2006Q1",0.00093110691800319,0.0247392043335051
"QuarterOff2006Q2",0.0258692008722941,0.0230559137022702
"QuarterOff2006Q3",0.00210675587763296,0.0237015565519617
"QuarterOff2006Q4",0.0560138348969877,0.0242002952717036
"QuarterOff2007Q1",0.02238939315286,0.0234523966482759
"QuarterOff2007Q2",0.0173159672102024,0.0253888437275353
"QuarterOff2007Q3",0.0302942481562317,0.0256969090721246
"QuarterOff2007Q4",0.0650169955309259,0.0261034316184452
"QuarterOff2008Q1",0.0557843752706236,0.0297104389270728
"QuarterOff2008Q2",0.0772430910723637,0.0275557669315732
"QuarterOff2008Q3",0.0713769018162333,0.0269386048171102
"QuarterOff2008Q4",0.12481746362387,0.0257714966653846
"QuarterOff2009Q1",0.0922987044681362,0.0235789858455893
"QuarterOff2009Q2",0.0537013563761235,0.0237014616759519
"QuarterOff2009Q3",0.0882043277327904,0.0246119103938666
"QuarterOff2009Q4",0.0418263072492348,0.0242091727086409
"QuarterOff2010Q1",0.0814850628498426,0.0255443460070417
"QuarterOff2010Q2",0.0635385569453623,0.0240263267429232
"QuarterOff2010Q3",0.0729673078907956,0.0245300650601721
"QuarterOff2010Q4",0.100083181035551,0.0253787698175298
"QuarterOff2011Q1",0.0721061249712348,0.0244840764360551
"QuarterOff2011Q2",0.083013219288738,0.0251346459246021
"QuarterOff2011Q3",0.0906108054658537,0.0249683157251095
"QuarterOff2011Q4",0.106530632292752,0.0272754715464133
"Lambda",0.350222232437177,0.0258134669930227
