"value","s.e."
"(Intercept)",3.20041502940229,0.0292027217763735
"Quarters",-0.00160275651554241,0.000700811036191863
"ListAge",-0.00375426321339965,0.000322149839255933
"Floor",0.0135054622878268,0.00144959456986569
"BldgClass2_ClassB",-0.152753869860298,0.00813277935081691
"BldgClass3_ClassC",-0.264759585262051,0.00964623853988166
"ST1_Net",-0.119279381969813,0.0247783423809132
"ST2_Between",-0.0682754428298525,0.0269619975357394
"ST3_FullService",0.0105676712393685,0.0231536248651316
"QuarterOff2005Q3",0.000322641159117908,0.0179589638153508
"QuarterOff2005Q4",0.00737981637524387,0.0179859554112048
"QuarterOff2006Q1",-0.0236213065850913,0.0191068735360187
"QuarterOff2006Q2",0.0296072296843002,0.0193585407848662
"QuarterOff2006Q3",0.0322354232487252,0.0177625243313925
"QuarterOff2006Q4",0.0744469650541842,0.0221125380459103
"QuarterOff2007Q1",0.0463979420262178,0.0176806295869033
"QuarterOff2007Q2",0.0556500548970974,0.0183672824323263
"QuarterOff2007Q3",0.0846441921824622,0.0194299297051059
"QuarterOff2007Q4",0.034135474879813,0.0197057750047127
"QuarterOff2008Q1",0.067514481562306,0.0189760213436477
"QuarterOff2008Q2",0.0699121140355306,0.0185260683956676
"QuarterOff2008Q3",0.0714458829241034,0.0203771886634234
"QuarterOff2008Q4",0.0536807300982856,0.0209717382487006
"QuarterOff2009Q1",0.0299839173409443,0.0202609577294112
"QuarterOff2009Q2",-0.0116349564283998,0.0175794593963143
"QuarterOff2009Q3",-0.0292100312377389,0.0185159128021454
"QuarterOff2009Q4",-0.0450565007138894,0.0184396646759455
"QuarterOff2010Q1",-0.0777035534175289,0.0189878859229221
"QuarterOff2010Q2",-0.049226218282752,0.0183825403791888
"QuarterOff2010Q3",-0.1157991898348,0.0196664900153711
"QuarterOff2010Q4",-0.096852946732936,0.0187972785493351
"QuarterOff2011Q1",-0.0778716124277759,0.018546278931176
"QuarterOff2011Q2",-0.0644277442000427,0.0182963390286489
"QuarterOff2011Q3",-0.0808762184120675,0.0177314045562917
"QuarterOff2011Q4",-0.0911131464124425,0.0186141149385146
"Lambda",0.729906983197556,0.0165330567491556
