"value","s.e."
"(Intercept)",2.96773607875152,0.0248000509649707
"Quarters",-0.000670597817670823,0.000596680798368159
"ListAge",-0.00223320758882188,0.000311081826925111
"Floor",0.00428429833598244,0.000611575372360057
"BldgClass2_ClassB",-0.230809307389534,0.00882498529765222
"BldgClass3_ClassC",-0.399813584246225,0.0139565879156044
"ST1_Net",-0.164184610629218,0.0216645340240385
"ST2_Between",-0.0895020620871247,0.0172153932664777
"ST3_FullService",0.0172513159144892,0.0159339832276912
"QuarterOff2005Q3",0.0105406648507278,0.0254296746206086
"QuarterOff2005Q4",-0.0341478995682393,0.0252501398580157
"QuarterOff2006Q1",-0.0194760304781536,0.0271865598185709
"QuarterOff2006Q2",0.00229288178779486,0.0236653698193084
"QuarterOff2006Q3",-0.00310233753226907,0.0222721284262946
"QuarterOff2006Q4",0.0158782421607977,0.0271033837610016
"QuarterOff2007Q1",0.00953898368716919,0.0231195546346236
"QuarterOff2007Q2",0.0399721072353767,0.02426880284733
"QuarterOff2007Q3",0.0346670421897376,0.0229608881472494
"QuarterOff2007Q4",0.0223791727504345,0.024721481390633
"QuarterOff2008Q1",0.0556926485451745,0.0233031373496654
"QuarterOff2008Q2",0.0735513034496319,0.0259423700592233
"QuarterOff2008Q3",0.0680886594471752,0.0240007029137852
"QuarterOff2008Q4",0.100279184251854,0.0258837002086485
"QuarterOff2009Q1",0.0110555288479249,0.027575893902771
"QuarterOff2009Q2",0.057915447527956,0.0264920106426552
"QuarterOff2009Q3",0.0421379329828049,0.0250982565578946
"QuarterOff2009Q4",0.0186989633665631,0.025184069142122
"QuarterOff2010Q1",0.0481275135032187,0.0266675392045707
"QuarterOff2010Q2",0.0528655641514007,0.0267841444007709
"QuarterOff2010Q3",0.0753190990895057,0.023745796465412
"QuarterOff2010Q4",0.0264754900688759,0.0242251231677124
"QuarterOff2011Q1",0.033079931693695,0.0242036693450156
"QuarterOff2011Q2",0.0466252445232144,0.02432300371485
"QuarterOff2011Q3",0.0352900100891927,0.0228817414470109
"QuarterOff2011Q4",0.112825696122325,0.0254932457715734
"Lambda",0.438904074924496,0.030848128487395
