"value","s.e."
"(Intercept)",3.01127491663453,0.0290820772069616
"Quarters",-0.00221285873106047,0.00107133592576565
"ListAge",-0.00432469683032466,0.000372091008221771
"Floor",0.00659988343550055,0.00175610871847968
"BldgClass2_ClassB",-0.13341576464589,0.00885563613555735
"BldgClass3_ClassC",-0.216192918366908,0.0129553761389335
"ST1_Net",-0.086165659420475,0.0224747258318041
"ST2_Between",0.127788941267843,0.0246144565706383
"ST3_FullService",0.178681421697801,0.0231364038599017
"QuarterOff2005Q3",0.00450767036603199,0.0214064489416531
"QuarterOff2005Q4",0.0419146072824545,0.0220581398972431
"QuarterOff2006Q1",0.0681717011103357,0.0223432406145789
"QuarterOff2006Q2",0.0889622231190729,0.0270554774776974
"QuarterOff2006Q3",0.0816615420443227,0.0233155579908426
"QuarterOff2006Q4",0.0933475401555422,0.026807308471752
"QuarterOff2007Q1",0.129051588838205,0.0234805587081158
"QuarterOff2007Q2",0.119662578416517,0.0238253106464194
"QuarterOff2007Q3",0.160404500298725,0.0241441758370293
"QuarterOff2007Q4",0.139606228196628,0.0225493783052268
"QuarterOff2008Q1",0.154467022543516,0.0229113676840799
"QuarterOff2008Q2",0.134477221184924,0.0244575082354886
"QuarterOff2008Q3",0.15596581515578,0.0231057666279157
"QuarterOff2008Q4",0.0683040655859019,0.0240878822094057
"QuarterOff2009Q1",0.101500741917605,0.0240698660314553
"QuarterOff2009Q2",0.0847550522430524,0.0236988279422626
"QuarterOff2009Q3",0.104118819476067,0.0236741395947491
"QuarterOff2009Q4",0.0768970052069698,0.0230074360550594
"QuarterOff2010Q1",0.0436900926314149,0.0220841392392008
"QuarterOff2010Q2",0.0443513696729307,0.0214299764127488
"QuarterOff2010Q3",0.0577786602456858,0.0211235696722977
"QuarterOff2010Q4",0.0291545578185437,0.0214461755755507
"QuarterOff2011Q1",0.0130920490477298,0.020957124089554
"QuarterOff2011Q2",0.0171993396660027,0.0210632007778949
"QuarterOff2011Q3",0.0328767340180174,0.0220644288066807
"QuarterOff2011Q4",0.00227918763001216,0.0222907771482129
"Lambda",0.647602882413652,0.0193189983786598
