"value","s.e."
"(Intercept)",3.18284662385798,0.013067130680525
"Quarters",0.000346410324095472,0.000536071901948867
"ListAge",-0.000379339022353568,4.28916290705204e-05
"Floor",0.00692848252484477,0.000216529896331685
"BldgClass2_ClassB",-0.182496142017971,0.00387828755860746
"BldgClass3_ClassC",-0.321344677002324,0.00480215659221923
"ST1_Net",-0.0449591517859635,0.00862270993341456
"ST2_Between",-0.0292772761782927,0.00466654318193871
"ST3_FullService",-0.0321829822731046,0.00646290663676747
"QuarterOff2005Q3",0.00355032708567958,0.00852263084426876
"QuarterOff2005Q4",0.0078722219693957,0.00884822161626995
"QuarterOff2006Q1",0.0249028265596561,0.00861047098124424
"QuarterOff2006Q2",0.071510675201157,0.00865444514219194
"QuarterOff2006Q3",0.0813734916678121,0.00894694859768374
"QuarterOff2006Q4",0.137589718493238,0.00913488875884791
"QuarterOff2007Q1",0.149342663712759,0.00868270530687228
"QuarterOff2007Q2",0.21003210057696,0.00891998758622946
"QuarterOff2007Q3",0.2676130305205,0.00962205305966372
"QuarterOff2007Q4",0.274380570754536,0.00923729871380276
"QuarterOff2008Q1",0.327726397200631,0.00891659594603507
"QuarterOff2008Q2",0.306601964975606,0.00907097902634364
"QuarterOff2008Q3",0.3128806322323,0.00932987173818567
"QuarterOff2008Q4",0.305258656081446,0.0100305879041926
"QuarterOff2009Q1",0.240994250525496,0.0102340964912885
"QuarterOff2009Q2",0.212214355992453,0.00957819156440951
"QuarterOff2009Q3",0.132139116042244,0.00936572470903716
"QuarterOff2009Q4",0.134767021539182,0.00932282688805674
"QuarterOff2010Q1",0.12165256371156,0.00913316529062434
"QuarterOff2010Q2",0.101051147012465,0.00912263566049045
"QuarterOff2010Q3",0.0938290528378631,0.00920667545449538
"QuarterOff2010Q4",0.112160602530653,0.00904968919635686
"QuarterOff2011Q1",0.123571738392442,0.00886163848585523
"QuarterOff2011Q2",0.137602706822452,0.00900952303814389
"QuarterOff2011Q3",0.140297782765774,0.00924100849297675
"QuarterOff2011Q4",0.152871468719293,0.00949035735111948
"Lambda",0.973121594181715,0.00276060536531829
