"value","s.e."
"(Intercept)",2.93123131524468,0.0261302103308406
"Quarters",0.000670692232774062,0.000929312031204188
"ListAge",-0.00305713228218589,0.000275900372568132
"Floor",0.0126501354823659,0.00125077703806631
"BldgClass2_ClassB",-0.0986062802547504,0.00834815507880967
"BldgClass3_ClassC",-0.147143402487564,0.0104767209984151
"ST1_Net",-0.0842846518800469,0.0209368185581195
"ST2_Between",-0.0344170160199376,0.0215005559543055
"ST3_FullService",0.0427190693413471,0.0202064442903287
"QuarterOff2005Q3",0.0227212287904685,0.0201903015528256
"QuarterOff2005Q4",-0.0195871216109127,0.0179170190624448
"QuarterOff2006Q1",0.0424111048533786,0.0199252821948259
"QuarterOff2006Q2",0.0636777991867198,0.017810795570864
"QuarterOff2006Q3",0.0766127808728585,0.0181972451094135
"QuarterOff2006Q4",0.0659845783317659,0.020411829999408
"QuarterOff2007Q1",0.0813860260033634,0.0188277160849157
"QuarterOff2007Q2",0.118586282310495,0.0230187458667104
"QuarterOff2007Q3",0.115778942421426,0.0198195693498127
"QuarterOff2007Q4",0.161808128851243,0.0217806517562219
"QuarterOff2008Q1",0.125036307839364,0.0197224077873516
"QuarterOff2008Q2",0.120325054130034,0.0210862216273734
"QuarterOff2008Q3",0.0911650181332237,0.0204469159624155
"QuarterOff2008Q4",0.0834899024555695,0.0207419512621646
"QuarterOff2009Q1",0.1157329742365,0.0210309124448766
"QuarterOff2009Q2",0.0375058548586015,0.0189757370157098
"QuarterOff2009Q3",0.00844356160235857,0.0185735483419493
"QuarterOff2009Q4",0.0298819955270556,0.0201304672870624
"QuarterOff2010Q1",0.0284225157269908,0.0173619059984343
"QuarterOff2010Q2",-0.0305118382024689,0.0177179273164605
"QuarterOff2010Q3",-0.0544124840803003,0.0181000931189905
"QuarterOff2010Q4",-0.0178971037571864,0.0173532943769164
"QuarterOff2011Q1",-0.0750994288193497,0.0180678315757446
"QuarterOff2011Q2",-0.0384640981757463,0.0191296188960588
"QuarterOff2011Q3",-0.0324122548891366,0.018444613289587
"QuarterOff2011Q4",-0.0945749666307316,0.0186433189922495
"Lambda",0.644086296752511,0.0168014022744364
