"value","s.e."
"(Intercept)",3.19139629780754,0.021935426050996
"Quarters",0.000521549784572471,0.000629850998282872
"ListAge",-0.00240506787104948,0.000185514087107556
"Floor",0.0119845709064419,0.000753641153131281
"BldgClass2_ClassB",-0.194802251299241,0.00422967601142216
"BldgClass3_ClassC",-0.285027746779679,0.00624355309872229
"ST1_Net",0.00594492615869805,0.019305615040947
"ST2_Between",0.0110625684073473,0.0282593511728882
"ST3_FullService",0.0598483397788385,0.0185430103287187
"QuarterOff2005Q3",0.00710491952824364,0.0108941141192729
"QuarterOff2005Q4",0.0340761848714737,0.0114402053907157
"QuarterOff2006Q1",0.0631015329987663,0.0110511557092189
"QuarterOff2006Q2",0.0698132983603247,0.0107588237750727
"QuarterOff2006Q3",0.101534590673202,0.01116642419594
"QuarterOff2006Q4",0.114103756643339,0.0117581410695077
"QuarterOff2007Q1",0.142047693706206,0.0110521698255117
"QuarterOff2007Q2",0.152124082177639,0.011141563021245
"QuarterOff2007Q3",0.152994946935925,0.0118732963055021
"QuarterOff2007Q4",0.140665628661698,0.012559713232256
"QuarterOff2008Q1",0.168148284534063,0.0117140047476784
"QuarterOff2008Q2",0.168467190504601,0.0116244221669878
"QuarterOff2008Q3",0.156144232315482,0.0112290964892014
"QuarterOff2008Q4",0.125914819086118,0.011289580756756
"QuarterOff2009Q1",0.0883720268823745,0.0111562436821152
"QuarterOff2009Q2",0.07722103762367,0.0107201481767227
"QuarterOff2009Q3",0.0450970728171554,0.0108190447889254
"QuarterOff2009Q4",0.0192522932062078,0.0112444534045055
"QuarterOff2010Q1",-0.0142479128027399,0.010708759957543
"QuarterOff2010Q2",-0.0244994846905993,0.0108465869574914
"QuarterOff2010Q3",-0.0803748663807976,0.0105633296282459
"QuarterOff2010Q4",-0.118792177431025,0.0112901907010768
"QuarterOff2011Q1",-0.0856715947400865,0.0110450309669946
"QuarterOff2011Q2",-0.104218141247338,0.010809169095308
"QuarterOff2011Q3",-0.0861540011241903,0.0108157849767026
"QuarterOff2011Q4",-0.0805672884009384,0.0113011075958557
"Lambda",0.812134926424054,0.00835696719081863
