"value","s.e."
"(Intercept)",2.8442523043829,0.0355221001863496
"Quarters",-0.000454560932488311,0.000804495393815825
"ListAge",-0.0021403245417158,0.000405458246723751
"Floor",0.00448437706371831,0.00114108335172286
"BldgClass2_ClassB",-0.154430340404661,0.0124762657734643
"BldgClass3_ClassC",-0.249839231959092,0.0148632066576162
"ST1_Net",-0.119971072927258,0.0233623136139732
"ST2_Between",-0.070515324454081,0.024913489883274
"ST3_FullService",0.05491481685811,0.0225935948465109
"QuarterOff2005Q3",-0.0228188294625071,0.0298738142544432
"QuarterOff2005Q4",0.00125329580306022,0.0314736047347096
"QuarterOff2006Q1",0.00295387673418675,0.0291607520974307
"QuarterOff2006Q2",0.0141494652634887,0.0279705648137763
"QuarterOff2006Q3",0.0519004342543629,0.0283414375972039
"QuarterOff2006Q4",0.0306446899328542,0.0290138149084535
"QuarterOff2007Q1",0.0581439312127752,0.0316471074071372
"QuarterOff2007Q2",0.00693135044986899,0.0304980593461155
"QuarterOff2007Q3",0.104789288791207,0.0280429419420537
"QuarterOff2007Q4",0.101071243083852,0.030294270634726
"QuarterOff2008Q1",0.0967411192700754,0.0349456781843953
"QuarterOff2008Q2",0.0533203318088136,0.0313029015789552
"QuarterOff2008Q3",0.0987432224021703,0.0338623524853479
"QuarterOff2008Q4",0.11039793040844,0.0278278101591352
"QuarterOff2009Q1",0.0553946649302958,0.0306839865811368
"QuarterOff2009Q2",0.032535683380662,0.0307252072851967
"QuarterOff2009Q3",0.0676959066759711,0.0328188392135992
"QuarterOff2009Q4",-0.0412754051916713,0.0290645839721926
"QuarterOff2010Q1",0.00224463721381302,0.0290007240427244
"QuarterOff2010Q2",0.0402592055259922,0.0278367353708308
"QuarterOff2010Q3",0.0283982467003605,0.0269487063197108
"QuarterOff2010Q4",-0.0258546926336392,0.0290301792092346
"QuarterOff2011Q1",0.0145359844563957,0.0275484304245241
"QuarterOff2011Q2",-0.00721822112497944,0.0264960683623859
"QuarterOff2011Q3",-0.0498136690643002,0.0280766795777789
"QuarterOff2011Q4",-0.0272895982684613,0.0280292010646934
"Lambda",0.687342056174462,0.0233077414136727
