"value","s.e."
"(Intercept)",2.56458579377148,0.125062274502468
"Quarters",0.000720089813976064,0.00287614334768527
"ListAge",-0.0010098032228275,0.000277253399530601
"Floor",0.0258142792198854,0.00543043595426281
"BldgClass2_ClassB",-0.184769329223593,0.0592892687268888
"BldgClass3_ClassC",-0.351658739642504,0.0610819530418061
"ST1_Net",-0.0666452546049379,0.042660721719652
"ST2_Between",0.0478431882103701,0.0419241801749738
"ST3_FullService",0.0547719424781222,0.041839968330524
"QuarterOff2005Q3",0.535987616086711,0.154929164178507
"QuarterOff2005Q4",0.412193726250958,0.107730647640779
"QuarterOff2006Q1",0.399840729717103,0.106858247378045
"QuarterOff2006Q2",0.371782648050428,0.109354873796432
"QuarterOff2006Q3",0.313454499728858,0.110519559324563
"QuarterOff2006Q4",0.302491193833584,0.110246245293745
"QuarterOff2007Q1",0.28660453967217,0.108356120378615
"QuarterOff2007Q2",0.357885662860478,0.110794850616935
"QuarterOff2007Q3",0.383782240605728,0.108518235541746
"QuarterOff2007Q4",0.38812297867245,0.106386965486827
"QuarterOff2008Q1",0.363133719234905,0.107932890065295
"QuarterOff2008Q2",0.411034629867519,0.107781072556195
"QuarterOff2008Q3",0.305109277572737,0.113039514275575
"QuarterOff2008Q4",0.486905920719776,0.10984234521636
"QuarterOff2009Q1",0.344848670312465,0.106827871923048
"QuarterOff2009Q2",0.386038353769339,0.10702980273061
"QuarterOff2009Q3",0.374460904036181,0.10576916947416
"QuarterOff2009Q4",0.419521321859801,0.112599236098424
"QuarterOff2010Q1",0.352141594706367,0.107959206676255
"QuarterOff2010Q2",0.313816044629974,0.105310157040482
"QuarterOff2010Q3",0.390581227196598,0.106092943495682
"QuarterOff2010Q4",0.396638715197243,0.108475053064739
"QuarterOff2011Q1",0.243046743317592,0.106332987758715
"QuarterOff2011Q2",0.39774007615424,0.105618751575162
"QuarterOff2011Q3",0.283599813197936,0.104497410443008
"QuarterOff2011Q4",0.270171693366115,0.107980639371061
"Lambda",0.323815014826046,0.0447882390637573
