"value","s.e."
"(Intercept)",3.22495207927967,0.041911335796456
"Quarters",-0.00186651099484284,0.00118256608312368
"ListAge",-0.000795908287880448,0.000271410493788415
"Floor",0.0190540473501861,0.00239671142454465
"BldgClass2_ClassB",-0.262957464109163,0.0111366616824714
"BldgClass3_ClassC",-0.325349380170696,0.0149672949793422
"ST1_Net",-0.0857486732994779,0.0316226936084138
"ST2_Between",-0.00578607393664586,0.0292669346310293
"ST3_FullService",0.0183350841968941,0.0315201393266943
"QuarterOff2005Q3",-0.0549614615642902,0.0313116877869803
"QuarterOff2005Q4",0.0144853050331757,0.0304631724266061
"QuarterOff2006Q1",0.00504872086388149,0.0301271049496187
"QuarterOff2006Q2",-0.00951495742492493,0.0289388487145499
"QuarterOff2006Q3",0.0426097838599493,0.0299556952053546
"QuarterOff2006Q4",0.0197042879066818,0.0301211249927102
"QuarterOff2007Q1",0.0736871160503083,0.0294009399468482
"QuarterOff2007Q2",0.044279228691785,0.0309346699157674
"QuarterOff2007Q3",0.0429027933195796,0.0290038086617915
"QuarterOff2007Q4",0.0851653066315859,0.0325708135387263
"QuarterOff2008Q1",0.11921854274233,0.0295787501960631
"QuarterOff2008Q2",0.117244578408399,0.0310031522785991
"QuarterOff2008Q3",0.152679518297844,0.0317233355229229
"QuarterOff2008Q4",0.0917057884286565,0.0357907406953577
"QuarterOff2009Q1",0.0503058397993053,0.0343129820787939
"QuarterOff2009Q2",-0.0202238472858738,0.0334144252536403
"QuarterOff2009Q3",0.0462328937277205,0.0304624045757173
"QuarterOff2009Q4",0.0287424422002825,0.0328568048531524
"QuarterOff2010Q1",-0.0109752925959788,0.0302107829752125
"QuarterOff2010Q2",0.0222953194659981,0.0317150269886036
"QuarterOff2010Q3",-0.0130658838362426,0.0311776964760851
"QuarterOff2010Q4",0.023969630698773,0.030231554344044
"QuarterOff2011Q1",-0.0298248611194187,0.0298252788867728
"QuarterOff2011Q2",0.048259060726026,0.0293964391525985
"QuarterOff2011Q3",0.00993489930110107,0.031463110808058
"QuarterOff2011Q4",0.00722124630977783,0.0321243470348583
"Lambda",0.843033656518763,0.0133281773024014
