"value","s.e."
"(Intercept)",2.93779668425409,0.0697869433232275
"Quarters",0.0026515010609892,0.00201317764561275
"ListAge",-0.000889428281474728,0.000326121068678474
"Floor",0.0145023714408921,0.003973691283427
"BldgClass2_ClassB",-0.243806073206989,0.0284286455183406
"BldgClass3_ClassC",-0.334553441601949,0.0296938217167564
"ST1_Net",-0.0900594586797256,0.0476570834503754
"ST2_Between",-0.0148099401899699,0.0472191601744665
"ST3_FullService",0.0610122780930504,0.0481737420108523
"QuarterOff2005Q3",0.0172261631999795,0.0642615084800113
"QuarterOff2005Q4",-0.0115369392323652,0.0586730217001478
"QuarterOff2006Q1",0.0257955085351968,0.0578574239816214
"QuarterOff2006Q2",0.00383600242243517,0.0562812956553177
"QuarterOff2006Q3",-0.0209028243713019,0.061810346860042
"QuarterOff2006Q4",0.0694356002996244,0.0587308459022499
"QuarterOff2007Q1",-0.0541494948228165,0.0573698962411621
"QuarterOff2007Q2",0.0328298505848989,0.0538130914627723
"QuarterOff2007Q3",0.0584029561041108,0.0636861135067992
"QuarterOff2007Q4",0.00287468581887795,0.0553518843472462
"QuarterOff2008Q1",0.022523951727411,0.0589765706312465
"QuarterOff2008Q2",0.0463553119954498,0.0571755022794046
"QuarterOff2008Q3",-0.0130039771024887,0.0591653775163705
"QuarterOff2008Q4",0.00193466565891302,0.061972397615384
"QuarterOff2009Q1",0.0765109695561867,0.0619992463291713
"QuarterOff2009Q2",-0.107159061532489,0.063520420955014
"QuarterOff2009Q3",0.0161935640329027,0.0611672929541931
"QuarterOff2009Q4",-0.0191477631975153,0.0578806341483386
"QuarterOff2010Q1",-0.00153520897303061,0.0639199426706578
"QuarterOff2010Q2",-0.0284100580523184,0.0609891597615537
"QuarterOff2010Q3",0.100598319188773,0.061723864977652
"QuarterOff2010Q4",-0.0317322562242746,0.0581165199714547
"QuarterOff2011Q1",-0.124508713816648,0.062894659744215
"QuarterOff2011Q2",-0.0624205161900522,0.0602633601629074
"QuarterOff2011Q3",-0.0331752482897013,0.0594067955523194
"QuarterOff2011Q4",0.0414657703044109,0.0610224572429084
"Lambda",0.376610593323316,0.109455513622497
