"value","s.e."
"(Intercept)",2.88343264791971,0.0264547794792704
"Quarters",-0.00349527254918783,0.000725519081633522
"ListAge",-0.0038166145225306,0.00028191767252667
"Floor",0.00910533058950794,0.00105692686304795
"BldgClass2_ClassB",-0.135746549775033,0.00687652703493372
"BldgClass3_ClassC",-0.245039434797411,0.00942605863778763
"ST1_Net",-0.235092941625294,0.021866854886913
"ST2_Between",-0.0485007246056848,0.0226306905451085
"ST3_FullService",0.0955343073615149,0.0216827008528625
"QuarterOff2005Q3",-0.0235026857112688,0.0167488578720273
"QuarterOff2005Q4",0.0412066372370756,0.0164669946780524
"QuarterOff2006Q1",0.0461767115562382,0.0173947721160308
"QuarterOff2006Q2",0.0667214669796209,0.0165679354573241
"QuarterOff2006Q3",0.0528375355230064,0.0176304256247077
"QuarterOff2006Q4",0.0939402101435936,0.0190877365916991
"QuarterOff2007Q1",0.129157413141032,0.0180972356661476
"QuarterOff2007Q2",0.157492458421668,0.0166325532760701
"QuarterOff2007Q3",0.186379314390796,0.0180936277719098
"QuarterOff2007Q4",0.224072991812163,0.0205291777085872
"QuarterOff2008Q1",0.232900114291815,0.0176315716280382
"QuarterOff2008Q2",0.280234682953312,0.0175664575896371
"QuarterOff2008Q3",0.224862198720481,0.0180864285616348
"QuarterOff2008Q4",0.226718910051075,0.0182165541350832
"QuarterOff2009Q1",0.205928528084286,0.0181981135807305
"QuarterOff2009Q2",0.199285125360443,0.0183678754289675
"QuarterOff2009Q3",0.192194162805805,0.0165595471566258
"QuarterOff2009Q4",0.203663532386888,0.0177811844803696
"QuarterOff2010Q1",0.169629729279978,0.0163622876650197
"QuarterOff2010Q2",0.15986320773424,0.0161128772867285
"QuarterOff2010Q3",0.169603511801569,0.0157068324832858
"QuarterOff2010Q4",0.14033992531952,0.0162267013451154
"QuarterOff2011Q1",0.136754944151424,0.0166040343352389
"QuarterOff2011Q2",0.190805586311142,0.0164748035251069
"QuarterOff2011Q3",0.180593599901034,0.016460046700226
"QuarterOff2011Q4",0.178029599093629,0.0171241833594114
"Lambda",0.652402801852281,0.0171624383889329
