"value","s.e."
"(Intercept)",2.68169923019297,0.0319353170419558
"Quarters",-0.00180909368815455,0.000898880215254842
"ListAge",-0.00256783574785185,0.00027936696493452
"Floor",0.00612040042864126,0.0012388705414394
"BldgClass2_ClassB",-0.116558182835332,0.0126807821691154
"BldgClass3_ClassC",-0.219980211051902,0.0146269356500169
"ST1_Net",-0.0631023015353765,0.0219456801737387
"ST2_Between",-0.0114746631041491,0.0222231127742309
"ST3_FullService",0.0860383131105318,0.0214811093118151
"QuarterOff2005Q3",-0.00429171351406098,0.0296869727889435
"QuarterOff2005Q4",-0.0115305996908117,0.0285050518945515
"QuarterOff2006Q1",0.01569159128244,0.0313653502820199
"QuarterOff2006Q2",0.00958427619849563,0.0273608715148659
"QuarterOff2006Q3",-0.0101757332244694,0.0288968963800005
"QuarterOff2006Q4",0.0290071118697295,0.0307094375618018
"QuarterOff2007Q1",0.0249778470195585,0.0255266618796529
"QuarterOff2007Q2",0.0101735953298019,0.0305039959783243
"QuarterOff2007Q3",0.0052448539157035,0.0298877378812615
"QuarterOff2007Q4",-0.00613015211842183,0.0292009090719718
"QuarterOff2008Q1",0.00466312223651653,0.0289108574997795
"QuarterOff2008Q2",0.0530655922107596,0.0305080166416081
"QuarterOff2008Q3",0.0437901709720708,0.0303945774048344
"QuarterOff2008Q4",-0.0101623994502674,0.0261904231154187
"QuarterOff2009Q1",-0.0119979753731135,0.0287177900639218
"QuarterOff2009Q2",-0.0292104821878098,0.0305510615351455
"QuarterOff2009Q3",-0.00178695826742393,0.0314011722346329
"QuarterOff2009Q4",-0.0372344798219665,0.0314502297293464
"QuarterOff2010Q1",-0.0536993737465834,0.0309644773708336
"QuarterOff2010Q2",-0.0930340039242461,0.0366710469020941
"QuarterOff2010Q3",0.0303810802028611,0.0304221475673273
"QuarterOff2010Q4",-0.00729590084773377,0.0317094566436579
"QuarterOff2011Q1",-0.0367134413673005,0.0288550457933105
"QuarterOff2011Q2",-0.00026108571231914,0.0288043823268879
"QuarterOff2011Q3",-0.0466729686007527,0.0281141897193503
"QuarterOff2011Q4",-0.0195437454529523,0.0282714373580523
"Lambda",0.435564737065171,0.0290509718306133
