"value","s.e."
"(Intercept)",2.87724532066153,0.0413183362029467
"Quarters",-0.00194265502060778,0.00172445520893093
"ListAge",-0.00447176723889217,0.000323052422249155
"Floor",0.0172897800954557,0.0020847194416257
"BldgClass2_ClassB",-0.197373670736769,0.0139738895140397
"BldgClass3_ClassC",-0.344552804596445,0.0181461779254864
"ST1_Net",-0.0985907546244192,0.0337132149461924
"ST2_Between",-0.016271658710801,0.0406587579730252
"ST3_FullService",0.095053936389085,0.03308897926158
"QuarterOff2006Q1",0.017946755992932,0.0246212792995785
"QuarterOff2006Q2",0.0279744996994746,0.0248273297111347
"QuarterOff2006Q3",0.0302119346625328,0.0264080512123598
"QuarterOff2006Q4",0.0640060623105625,0.0274043089924769
"QuarterOff2007Q1",0.067022638825054,0.0275865670378093
"QuarterOff2007Q2",0.0944765427084291,0.0316003288954347
"QuarterOff2007Q3",0.0217596602365758,0.0289809759230177
"QuarterOff2007Q4",0.118827129215083,0.03406942713483
"QuarterOff2008Q1",0.0646990278309737,0.0301885485427768
"QuarterOff2008Q2",0.146690072940957,0.0291433130261672
"QuarterOff2008Q3",0.0996042884294777,0.0299516459079334
"QuarterOff2008Q4",0.136543417130024,0.0303899595824596
"QuarterOff2009Q1",0.0891763399847601,0.0290504617196994
"QuarterOff2009Q2",0.132747393884394,0.0321233541668105
"QuarterOff2009Q3",0.0659528600268749,0.0390325183172007
"QuarterOff2009Q4",0.0402222623287109,0.0288362716866155
"QuarterOff2010Q1",0.000304156758545518,0.0285204900157457
"QuarterOff2010Q2",0.0761925914891842,0.028145419333831
"QuarterOff2010Q3",0.09293856476579,0.0269309102170382
"QuarterOff2010Q4",0.133939786799863,0.0329200181831206
"QuarterOff2011Q1",-0.0482440501260047,0.0306121998874121
"QuarterOff2011Q2",0.0175019487031708,0.0325324135728017
"QuarterOff2011Q3",0.0418526069442504,0.0331234410332708
"QuarterOff2011Q4",0.0789445348034102,0.0280867720543192
"Lambda",0.595073154233291,0.0311294807515509
