"value","s.e."
"(Intercept)",2.99606845122107,0.0159273304473404
"Quarters",-0.000626971340208513,0.000426408679722011
"ListAge",-0.000926927873801096,0.000125711519336899
"Floor",0.00647561207267102,0.000439045894410773
"BldgClass2_ClassB",-0.163460389099043,0.00472170582745836
"BldgClass3_ClassC",-0.258307813171021,0.00644207159899956
"ST1_Net",-0.0947424581026433,0.0129619048847739
"ST2_Between",0.0130456265018291,0.0120543080963936
"ST3_FullService",0.0406285503644049,0.0123478028449088
"QuarterOff2005Q3",-0.00123514299154231,0.0137498654154008
"QuarterOff2005Q4",0.00809824487792389,0.0128705056150649
"QuarterOff2006Q1",-0.000292172430045815,0.0130515100145755
"QuarterOff2006Q2",0.0141410447405822,0.0127376075303142
"QuarterOff2006Q3",-0.000715883010002591,0.0131545482073962
"QuarterOff2006Q4",-0.00133799298942998,0.0136899007596205
"QuarterOff2007Q1",0.0257439913118082,0.0129454889167249
"QuarterOff2007Q2",0.0344821859526412,0.0130289028125124
"QuarterOff2007Q3",0.0358758913652517,0.0137281628448639
"QuarterOff2007Q4",0.0725848279792881,0.0139940297808486
"QuarterOff2008Q1",0.0609985446747435,0.0135411852981169
"QuarterOff2008Q2",0.0639131425509913,0.0133074145038243
"QuarterOff2008Q3",0.0454737664887529,0.0136173651270775
"QuarterOff2008Q4",0.05970908717213,0.0140986163066535
"QuarterOff2009Q1",0.0435361147177686,0.0142460876432851
"QuarterOff2009Q2",0.0587327341054986,0.0140016084318772
"QuarterOff2009Q3",0.0252271099323473,0.0135746960378038
"QuarterOff2009Q4",0.0366867676080333,0.0138812359856707
"QuarterOff2010Q1",0.0251661545585483,0.0138305790669923
"QuarterOff2010Q2",0.00860961366032285,0.013785581042197
"QuarterOff2010Q3",0.0310794599509425,0.0130774524738877
"QuarterOff2010Q4",0.0421816111808116,0.0129816404799601
"QuarterOff2011Q1",0.0145742561579261,0.0132965396939876
"QuarterOff2011Q2",0.0124623834274571,0.0132319271210896
"QuarterOff2011Q3",-0.0113532392629775,0.0134099054297997
"QuarterOff2011Q4",0.0103483820819176,0.0134080224560783
"Lambda",0.673926180798388,0.0107005389984134
