"Quarters","Rent_EW","Rent_VW"
"CBSAID","19660","IND"
"2006Q1","8.4375","8.354729729729"
"2006Q2","8.318548571428","8.270442144872"
"2006Q3","8.318548571428","8.270442144872"
"2006Q4","8.34879047619","8.421093477164"
"2007Q1","8.071417989417","8.116986664954"
"2007Q2","7.779177912997","7.376006768484"
"2007Q3","7.805580748048","7.581033242988"
"2007Q4","7.898615812733","7.676470848682"
"2008Q1","7.445563791619","7.324729109577"
"2008Q2","7.248367637384","7.125296239576"
"2008Q3","7.057460410316","6.871792289076"
"2008Q4","6.841190966612","6.644320894169"
"2009Q1","6.598579374187","6.32134115608"
"2009Q2","6.598685680054","6.216174232022"
"2009Q3","6.337651994555","5.846357962526"
"2009Q4","6.291202138745","5.756258058911"
"2010Q1","6.169880582039","5.678062894627"
"2010Q2","5.993632255956","5.341323804065"
"2010Q3","5.890344131453","5.198072689541"
"2010Q4","5.834163838701","4.998072113065"
"2011Q1","5.660986557071","4.832880192241"
"2011Q2","5.576505424757","4.743806003024"
"2011Q3","5.562751988218","4.750327947579"
"2011Q4","5.520032143453","4.668716924827"
"2012Q1","5.468370658731","4.621063367686"
"2012Q2","5.459238768182","4.654665178532"
