"Quarters","Rent_EW","Rent_VW"
"CBSAID","19380","IND"
"2000Q1","4.08597150823","3.824577302043"
"2000Q2","4.08597150823","3.824577302043"
"2000Q3","4.08597150823","3.824577302043"
"2000Q4","4.297503369699","3.631471952636"
"2001Q1","4.237703286586","3.558692785308"
"2001Q2","4.197272480227","3.508741384636"
"2001Q3","4.246711702795","3.523116260556"
"2001Q4","4.250825127288","3.4527107775"
"2002Q1","4.223731170773","3.497574725694"
"2002Q2","4.346945227247","3.617554284435"
"2002Q3","4.391022548743","3.694592123115"
"2002Q4","4.32929222286","3.629576032042"
"2003Q1","4.233648061102","3.601341125229"
"2003Q2","4.07390341338","3.508934658719"
"2003Q3","4.00639508613","3.476760215808"
"2003Q4","3.995167416691","3.435291385408"
"2004Q1","4.191222309472","3.568972369324"
"2004Q2","4.323954426062","3.699028364394"
"2004Q3","4.424441060833","3.721681816841"
"2004Q4","4.36407792032","3.60822692737"
"2005Q1","4.258937266162","3.588916127652"
"2005Q2","4.393847988262","3.733582194455"
"2005Q3","4.398000736937","3.693326526234"
"2005Q4","4.388063752294","3.680493172198"
"2006Q1","4.445359500649","3.755448778579"
"2006Q2","4.458727224918","3.825020168073"
"2006Q3","4.484234857623","3.808354322492"
"2006Q4","4.720560317988","3.809237580543"
"2007Q1","5.157936460364","3.871580307729"
"2007Q2","4.872607008658","3.824542439658"
"2007Q3","4.904040562217","3.813813457839"
"2007Q4","4.849042359665","3.767614384422"
"2008Q1","4.783996008085","3.751084309031"
"2008Q2","4.560614170887","3.671470693077"
"2008Q3","4.518449416169","3.586424995012"
"2008Q4","4.528649091258","3.747219697645"
"2009Q1","4.477664575117","3.71784690765"
"2009Q2","4.465864840155","3.503848950254"
"2009Q3","4.316860931994","3.520769035831"
"2009Q4","4.220856841201","3.474434521066"
"2010Q1","4.203594747488","3.422330393412"
"2010Q2","4.212348648613","3.441090401689"
"2010Q3","4.156675545312","3.33384352064"
"2010Q4","4.099452687432","3.251041508259"
"2011Q1","4.107028055048","3.268868171001"
"2011Q2","4.065511760869","3.201636300236"
"2011Q3","3.989017764675","3.161400828312"
"2011Q4","4.01543616037","3.104898038354"
"2012Q1","4.012334372205","3.079054485038"
"2012Q2","4.035048582738","3.036998380987"
