"Quarters","Rent_EW","Rent_VW"
"CBSAID","42020","IND"
"2006Q1","9.32","9.463268365817"
"2006Q2","8.666666666666","6.916620033575"
"2006Q3","8.783330288219","8.356966124121"
"2006Q4","9.368886858813","8.582318741756"
"2007Q1","9.128419129402","8.683500775114"
"2007Q2","9.440391691961","8.662488264726"
"2007Q3","9.404570260819","8.696222345779"
"2007Q4","9.450891228973","8.738036639467"
"2008Q1","8.903725182896","8.065178515314"
"2008Q2","9.135880112902","8.574114100575"
"2008Q3","9.190369921155","8.898055035061"
"2008Q4","8.752927116824","8.633736587481"
"2009Q1","8.936601663265","8.40582443082"
"2009Q2","8.653530583119","8.095127577374"
"2009Q3","8.557614608306","7.949756920527"
"2009Q4","8.057329147798","7.404406434322"
"2010Q1","7.94967217869","7.793916706733"
"2010Q2","8.173433955981","7.688672440373"
"2010Q3","7.972070229925","7.594668251374"
"2010Q4","8.251230675791","7.707587701874"
"2011Q1","8.655948226271","7.48951853613"
"2011Q2","8.820565104841","7.649796944145"
"2011Q3","8.967519590977","7.622676996451"
"2011Q4","9.086435789098","7.658181033931"
"2012Q1","9.011189499557","7.913556498268"
"2012Q2","9.06773509739","7.935690103356"
