"Quarters","Rent_EW","Rent_VW"
"CBSAID","17820","IND"
"2006Q4","8.224998211603","8.033436494932"
"2007Q1","8.224998211603","8.033436494932"
"2007Q2","6.8830939342","6.461324085356"
"2007Q3","6.874461630899","6.556493286407"
"2007Q4","6.90567019075","6.429233201105"
"2008Q1","6.91899079859","6.402518959092"
"2008Q2","6.929416414267","6.267254977496"
"2008Q3","6.899232294918","6.367543804583"
"2008Q4","6.863288511432","6.37383926827"
"2009Q1","6.758244246888","6.166982369124"
"2009Q2","6.662650203633","5.955881108354"
"2009Q3","6.597897791873","5.894515200599"
"2009Q4","6.396824520214","5.926934900306"
"2010Q1","6.418783726992","5.94975365199"
"2010Q2","6.366301398979","5.946780989205"
"2010Q3","6.299972477042","5.863007332512"
"2010Q4","6.28924033395","5.824685387302"
"2011Q1","6.294915744987","5.876989317009"
"2011Q2","6.304683354424","6.107819294581"
"2011Q3","6.32469405166","6.088081676275"
"2011Q4","6.268944573177","6.038378522422"
"2012Q1","6.286456667757","5.96325059506"
"2012Q2","6.285330246129","5.831313264307"
