"Quarters","Rent_EW","Rent_VW"
"CBSAID","11340","IND"
"2005Q3","4.092229149259","3.583259417814"
"2005Q4","4.316677057223","4.147877505889"
"2006Q1","4.115990849718","3.585476152627"
"2006Q2","4.253323166353","3.595278189972"
"2006Q3","4.159988562148","3.568763649198"
"2006Q4","4.100006234333","3.360444189877"
"2007Q1","3.530769295662","3.067409999595"
"2007Q2","3.373328208356","2.943469644018"
"2007Q3","3.454610653867","2.972187925081"
"2007Q4","3.429994875022","2.466720457712"
"2008Q1","4.330937460569","2.900970676217"
"2008Q2","4.637425007189","3.148411237257"
"2008Q3","4.452519455802","2.906214983302"
"2008Q4","4.603317043218","3.100898574639"
"2009Q1","4.59875045976","3.153328064532"
"2009Q2","4.486622325933","2.909929267189"
"2009Q3","4.503543263287","2.71818039435"
"2009Q4","4.406386008443","2.68581925797"
"2010Q1","4.211240858592","2.613919602562"
"2010Q2","4.188213261422","2.602771146261"
"2010Q3","4.058686002458","2.600338482589"
"2010Q4","3.995187595426","2.622830047172"
"2011Q1","3.787446794181","2.719225159666"
"2011Q2","3.957023262751","2.989063638872"
"2011Q3","3.948431537472","2.94165064053"
"2011Q4","3.937422773722","3.002334590277"
"2012Q1","3.779162888184","2.851394772684"
"2012Q2","3.78499612762","2.858168481999"
