"Quarters","Rent_EW","Rent_VW"
"CBSAID","23420","IND"
"2006Q4","6.011807418764","4.378331746372"
"2007Q1","6.062801727693","4.391627774225"
"2007Q2","5.726862773225","4.740047457484"
"2007Q3","5.929287370053","4.901427437611"
"2007Q4","6.199329636163","5.055374224619"
"2008Q1","6.378816197688","5.061169776028"
"2008Q2","6.723835067501","5.4135436744"
"2008Q3","6.665320550329","4.526307378912"
"2008Q4","6.303059056833","4.289671993294"
"2009Q1","6.018343346551","4.360992061996"
"2009Q2","6.116326242","4.498441313448"
"2009Q3","5.93170745885","4.052359396695"
"2009Q4","5.649223217368","3.742822517059"
"2010Q1","5.54872151521","3.827516210036"
"2010Q2","5.538976741762","3.81934554525"
"2010Q3","5.329503957189","3.663655429123"
"2010Q4","5.329097121236","3.434119831072"
"2011Q1","5.346807616169","3.452556525335"
"2011Q2","5.290105935091","3.746714823679"
"2011Q3","5.322394510339","3.852606270671"
"2011Q4","5.357767937097","3.885673981802"
"2012Q1","5.2645783296","3.885255043325"
"2012Q2","5.414349620668","4.230630289961"
