"Quarters","Rent_EW","Rent_VW"
"CBSAID","21140","IND"
"2006Q1","3.538658181841","3.08610253742"
"2006Q2","3.646640641375","4.260791488183"
"2006Q3","3.726542530256","4.580499303228"
"2006Q4","3.637885451968","3.9555502634"
"2007Q1","3.716556247248","3.938351840896"
"2007Q2","3.618101598738","3.983444814984"
"2007Q3","3.541360744952","3.675178552448"
"2007Q4","3.59471778833","3.654458888183"
"2008Q1","3.596562571323","3.12755542848"
"2008Q2","3.515750124479","3.008284371352"
"2008Q3","3.205908640952","2.819029638529"
"2008Q4","3.13397304814","2.822385035684"
"2009Q1","3.068967532905","2.783461605156"
"2009Q2","3.045419242695","2.74134549275"
"2009Q4","3.022253101875","2.7050009653"
"2010Q1","2.985480331908","2.707890304364"
"2010Q2","2.950703900867","2.702829410057"
"2010Q3","2.869886177926","2.663508039064"
"2010Q4","2.835013161616","2.654294810432"
"2011Q1","2.806589748857","2.595050186251"
"2011Q2","2.836730808609","2.605462674103"
"2011Q3","2.99963377865","2.619017829391"
"2011Q4","2.960838817892","2.628710932305"
"2012Q1","2.929705163176","2.588580458613"
"2012Q2","2.944179876481","2.582068764423"
