"Quarters","Rent_EW","Rent_VW"
"CBSAID","40380","IND"
"2006Q1","5.021921576386","4.368028262419"
"2006Q2","4.949681669115","4.334940364685"
"2006Q3","5.139729418748","4.428700518482"
"2006Q4","5.218061091344","4.501160660338"
"2007Q1","4.896812173118","4.435191164753"
"2007Q2","4.998404519576","4.543720092188"
"2007Q3","5.009165679316","4.441373085068"
"2007Q4","5.095761162526","4.919930725231"
"2008Q1","4.87085200842","4.723846750428"
"2008Q2","4.736631848526","4.666714728664"
"2008Q3","4.834415609412","4.686028705858"
"2008Q4","4.81835898521","4.654258585525"
"2009Q1","4.837812671723","4.646432769467"
"2009Q2","4.861925496524","4.395707263496"
"2009Q3","4.803474091692","4.283100518593"
"2009Q4","4.766857631999","4.04181235752"
"2010Q1","4.615437437327","3.887254843731"
"2010Q2","4.553277962425","3.806046051041"
"2010Q3","4.515075186848","3.915536880408"
"2010Q4","4.551362495409","3.861395376535"
"2011Q1","4.522316209682","3.732227666281"
"2011Q2","4.472389578569","3.720209428361"
"2011Q3","4.466610260689","3.758041587989"
"2011Q4","4.491796343632","3.798529638008"
"2012Q1","4.573916863178","3.852986959197"
"2012Q2","4.659886845836","3.857697734657"
