"Quarters","Rent_EW","Rent_VW"
"CBSAID","28020","IND"
"2005Q3","3.671497783001","3.195681999467"
"2005Q4","3.386656356063","2.902367992738"
"2006Q1","3.465942277076","2.92045578398"
"2006Q2","3.637431547596","2.996775925936"
"2006Q3","4.173324724697","3.190153514313"
"2006Q4","4.248925209463","3.230070757345"
"2007Q1","4.328725951512","3.236408674624"
"2007Q2","4.523830325254","3.356410815737"
"2007Q3","4.502721837827","3.356846518309"
"2007Q4","4.387356634059","3.334980976913"
"2008Q1","4.23690740576","3.295536159843"
"2008Q2","4.422150776093","3.249946348043"
"2008Q3","4.414360258085","3.199281567682"
"2008Q4","4.301281754684","3.116477632006"
"2009Q1","4.077495448332","2.994177776687"
"2009Q2","4.156177449439","3.227832781066"
"2009Q3","4.112247632262","3.15089808488"
"2009Q4","4.102005254928","3.181887699148"
"2010Q1","4.003681684293","2.97305107108"
"2010Q2","3.931749848274","2.945073278711"
"2010Q3","3.975521211301","2.987290634836"
"2010Q4","4.043563277384","3.03292737631"
"2011Q1","4.126432311206","3.014046556222"
"2011Q2","4.026547611579","2.997391055403"
"2011Q3","4.010407936139","2.965308410224"
"2011Q4","4.063547318792","2.925555247251"
"2012Q1","4.010187229833","2.896056542223"
"2012Q2","3.932484800038","2.951045951914"
