"Quarters","Rent_EW","Rent_VW"
"CBSAID","12940","IND"
"2006Q1","5.212895715293","3.311783289443"
"2006Q2","5.347465135508","3.695503151085"
"2006Q3","5.72590699357","3.792275266361"
"2006Q4","5.758841310736","3.811630356638"
"2007Q1","6.356670087964","4.338603066439"
"2007Q2","7.04822470504","4.638800554669"
"2007Q3","6.274207996427","4.726478085022"
"2007Q4","6.468748757718","5.165362719312"
"2008Q1","6.196122593917","4.685815123899"
"2008Q2","6.081905722394","4.496671574624"
"2008Q3","6.194740904212","4.662532434949"
"2008Q4","6.428081619199","4.940498701992"
"2009Q1","6.346334191971","4.892090468366"
"2009Q2","6.372957469345","4.857055312825"
"2009Q3","6.38615841253","4.920267615219"
"2009Q4","6.290288045017","4.780223276471"
"2010Q1","6.276770389975","4.817482964936"
"2010Q2","6.080211258812","4.694155691435"
"2010Q3","6.076001090707","4.744083976808"
"2010Q4","6.283733665696","4.952456656779"
"2011Q1","6.316003834935","5.692464031806"
"2011Q2","6.221399442821","5.110922235771"
"2011Q3","6.275758445141","4.996905413437"
"2011Q4","6.196763795116","4.653323039113"
"2012Q1","6.200625323396","4.608172742595"
"2012Q2","6.214345079785","4.594958192851"
