"Quarters","Rent_EW","Rent_VW"
"CBSAID","10900","IND"
"1997Q2","3.5","3.5"
"1997Q3","5.614873644221","4.26910481541"
"1997Q4","4.866796027638","4.146197564115"
"1998Q1","3.895129241445","3.650458471178"
"1998Q2","3.828838168205","3.614251156611"
"1998Q3","3.846250626008","3.609378671692"
"1998Q4","3.825770878664","3.621295250518"
"1999Q1","3.793601558377","3.639744703433"
"1999Q2","4.00840147662","3.720711892611"
"1999Q3","4.036482608818","3.699212189675"
"1999Q4","4.243936270158","3.785129632467"
"2000Q1","4.157545392857","3.782717243685"
"2000Q2","4.146924736948","3.819247222334"
"2000Q3","4.414330047398","4.222389742486"
"2000Q4","4.382650587966","4.257832447958"
"2001Q1","4.353017428608","4.259521178637"
"2001Q2","4.261799068023","4.264701479442"
"2001Q3","4.251583521871","4.300685125432"
"2001Q4","4.241510702123","4.319318434331"
"2002Q1","4.23784237799","4.287632574294"
"2002Q2","4.148817367084","4.083443147993"
"2002Q3","4.143505487074","4.08974543911"
"2002Q4","4.286490380335","4.233037766"
"2003Q1","4.353909588758","4.325030382011"
"2003Q2","4.310062931289","4.218359920429"
"2003Q3","4.279350849948","4.0666923834"
"2003Q4","4.327517496402","4.146635910506"
"2004Q1","4.150389675208","4.016562929086"
"2004Q2","4.163810788746","3.874428416563"
"2004Q3","4.512238468291","3.984882664236"
"2004Q4","4.553599317097","4.139775725512"
"2005Q1","4.416761068509","4.093264275147"
"2005Q2","4.440356244604","4.167222619907"
"2005Q3","4.498419605667","4.176027778795"
"2005Q4","4.494176030144","4.193020798073"
"2006Q1","4.885699144556","4.312509386286"
"2006Q2","4.950194820875","4.414945044377"
"2006Q3","4.893908060588","4.4678869209"
"2006Q4","4.837637671903","4.603438893823"
"2007Q1","5.067489762065","4.748281578783"
"2007Q2","5.145488379961","4.696775562992"
"2007Q3","5.058158489252","4.616931451446"
"2007Q4","5.118959760014","4.629984117237"
"2008Q1","5.162797608893","4.529140898263"
"2008Q2","5.312589624874","4.546752432687"
"2008Q3","5.341627598961","4.525608178253"
"2008Q4","5.376340130777","4.557205904725"
"2009Q1","5.252852452605","4.351113596489"
"2009Q2","5.295271416872","4.327968947468"
"2009Q3","5.263096732471","4.378359529423"
"2009Q4","5.12644108209","4.117555657849"
"2010Q1","5.048280377859","4.222197494088"
"2010Q2","5.05450188402","4.145781491829"
"2010Q3","5.100554544788","4.179517125154"
"2010Q4","4.784729981269","4.102011793974"
"2011Q1","4.850282268133","4.100504155186"
"2011Q2","4.937182934918","4.082388657418"
"2011Q3","4.914238671108","4.04311707478"
"2011Q4","4.930363761572","4.110292658239"
"2012Q1","4.88484400561","4.026436415124"
"2012Q2","4.755608966018","4.300240188109"
