"Quarters","Rent_EW","Rent_VW"
"CBSAID","42044","IND"
"1996Q4","6.797069733343","6.262596178599"
"1997Q1","6.655181971367","6.047327247045"
"1997Q2","6.58405292285","5.804441176389"
"1997Q3","6.650369473803","5.780300156489"
"1997Q4","6.701733692293","5.705841726263"
"1998Q1","6.965670954356","5.965736735516"
"1998Q2","7.125206577631","6.117781232835"
"1998Q3","7.293278948468","6.199049347905"
"1998Q4","7.417054040052","6.288335654821"
"1999Q1","7.43005987834","6.181145106019"
"1999Q2","7.31888989144","6.191236191697"
"1999Q3","7.480171396271","6.279585825728"
"1999Q4","7.370680473054","6.275877957893"
"2000Q1","7.528459079409","6.490905185039"
"2000Q2","7.718601674671","6.620477648254"
"2000Q3","8.24485099073","7.298164305096"
"2000Q4","8.503014279205","7.635890686412"
"2001Q1","8.803083416848","7.953435310135"
"2001Q2","8.586897315506","7.546760381882"
"2001Q3","8.683236716908","7.542643211602"
"2001Q4","8.60446841032","7.427044390876"
"2002Q1","8.568641854072","7.261691916244"
"2002Q2","8.603267764306","7.157102577906"
"2002Q3","8.550759255809","7.032423215307"
"2002Q4","8.502074933282","6.850348607766"
"2003Q1","8.485878632662","6.860119467535"
"2003Q2","8.564938303436","6.730899409431"
"2003Q3","8.805215520634","7.021697815742"
"2003Q4","8.80592883765","6.932336038515"
"2004Q1","8.669289527638","6.865686317423"
"2004Q2","8.725852812277","6.765722817588"
"2004Q3","8.963793563818","6.903124907917"
"2004Q4","9.044451535413","7.033633154389"
"2005Q1","9.45156015551","7.377327947078"
"2005Q2","9.339699447119","7.253225185558"
"2005Q3","9.530550131894","7.596392516971"
"2005Q4","9.598046953643","7.746524912263"
"2006Q1","9.619352972123","7.854249759113"
"2006Q2","9.701543120244","8.03987646785"
"2006Q3","9.948209311108","8.158124392323"
"2006Q4","10.102117487741","8.270935413814"
"2007Q1","10.325676940155","8.566006461124"
"2007Q2","10.625549937267","8.806257488297"
"2007Q3","10.814096888472","9.034155656601"
"2007Q4","11.082472297155","9.200243804452"
"2008Q1","11.155360056513","9.306751578537"
"2008Q2","11.048771267362","9.316665049555"
"2008Q3","10.967499190123","9.19382316803"
"2008Q4","10.808451903962","9.06332795078"
"2009Q1","10.488438383986","8.588661519352"
"2009Q2","10.208908581912","8.26219120133"
"2009Q3","9.902296404805","8.019858762019"
"2009Q4","9.363820267475","7.692245029043"
"2010Q1","9.01391102207","7.363805623739"
"2010Q2","8.8086020889","7.109257264693"
"2010Q3","8.66114474823","6.96157421481"
"2010Q4","8.560403243318","6.932833654952"
"2011Q1","8.542634499819","6.936581269315"
"2011Q2","8.517548182282","6.971397152881"
"2011Q3","8.527220243083","7.014549826385"
"2011Q4","8.578734684098","7.151125638684"
"2012Q1","8.570536888714","7.155378791408"
"2012Q2","8.565182643069","7.098172133936"
