"Quarters","Rent_EW","Rent_VW"
"CBSAID","28700","IND"
"2006Q2","4.354968363672","3.215938358516"
"2006Q3","4.25997187882","3.180539014599"
"2006Q4","4.25997187882","3.177874886027"
"2007Q1","4.465729845495","3.343552304607"
"2007Q2","4.562332815288","3.608011157115"
"2007Q3","4.621835876512","3.611372818656"
"2007Q4","4.505565948637","3.952753943638"
"2008Q1","4.474431213719","4.077909427537"
"2008Q2","4.409398381967","4.036901773397"
"2008Q3","4.153521930212","3.871723263865"
"2008Q4","4.444982264469","3.976973331905"
"2009Q1","4.595410380481","3.893763205099"
"2009Q2","4.767411745366","4.698068880302"
"2009Q3","4.853548121445","4.71567126407"
"2009Q4","4.848433952148","4.601300152298"
"2010Q1","4.782505069942","4.41243704839"
"2010Q2","4.654756358675","4.442106542488"
"2010Q3","4.528400690855","4.360190611026"
"2010Q4","4.289070129932","3.646108646274"
"2011Q1","4.173876314221","3.580071396197"
"2011Q2","4.351197848735","3.640617026575"
"2011Q3","4.563458912404","3.697024577752"
"2011Q4","4.443385978276","3.464246764333"
"2012Q1","4.386961212914","3.354036567791"
"2012Q2","4.199872548492","3.338101458433"
