"Quarters","Rent_EW","Rent_VW"
"CBSAID","46140","IND"
"2005Q3","3.714342403298","3.767170847941"
"2005Q4","7.15428201524","4.320439776829"
"2006Q1","4.035933407388","3.817425624097"
"2006Q2","4.214317956229","3.757282742927"
"2006Q3","4.331866141807","3.846170531895"
"2006Q4","4.324480045838","3.520676017147"
"2007Q1","4.377434201599","3.54158051198"
"2007Q2","4.339984049215","3.647122914062"
"2007Q3","4.393788780685","3.65492205677"
"2007Q4","4.480565868873","3.669254823291"
"2008Q1","4.578500928902","3.792651509404"
"2008Q2","4.659555658469","3.825418791365"
"2008Q3","4.722515777426","3.772195431487"
"2008Q4","4.80445051163","3.809582405434"
"2009Q1","4.767987987591","3.738716975508"
"2009Q2","4.780821090748","3.790450027495"
"2009Q3","4.780711383593","3.773494194458"
"2009Q4","4.858340068226","3.868703550375"
"2010Q1","4.785560186682","3.789574888148"
"2010Q2","4.764211033015","3.833908761884"
"2010Q3","4.764143065713","3.798130710592"
"2010Q4","4.755084806129","3.76779305876"
"2011Q1","4.83686538967","3.770998653309"
"2011Q2","4.7596650013","3.717212398251"
"2011Q3","4.747150341573","3.774703238882"
"2011Q4","4.698573573615","3.795317029428"
"2012Q1","4.697718957202","3.791084985412"
"2012Q2","4.719978274579","3.81538768572"
