"Quarters","Rent_EW","Rent_VW"
"CBSAID","21500","IND"
"2006Q1","3.116666666666","3.155976095617"
"2006Q2","2.8375","2.623576187405"
"2006Q3","7.391666666666","7.140307977"
"2006Q4","6.729962157048","7.086336265278"
"2007Q1","7.301216887417","7.098677166891"
"2007Q2","5.905352066693","6.034352083786"
"2007Q3","3.541151580412","2.722286330822"
"2007Q4","3.268162584864","2.657001376816"
"2008Q1","3.326068559435","2.792694781416"
"2008Q2","3.737075630346","2.914268330606"
"2008Q3","4.407576769298","3.249070158479"
"2008Q4","4.420470444749","3.239403618717"
"2009Q1","4.047431236226","3.045786596393"
"2009Q2","4.03012947381","2.980609979691"
"2009Q3","4.100407201451","3.025318527534"
"2009Q4","4.151264336507","3.012301169423"
"2010Q1","4.1129225935","3.022080639551"
"2010Q2","3.971504182643","3.016228280064"
"2010Q3","4.081951235883","3.070896849384"
"2010Q4","4.123905092062","3.143989827992"
"2011Q1","3.965408920738","3.11061726695"
"2011Q2","4.014456085255","3.092625500144"
"2011Q3","3.7706762754","3.078196485005"
"2011Q4","3.744728008551","3.040922127726"
"2012Q1","3.754954434429","2.998829495395"
"2012Q2","3.979318901959","3.131467142418"
