"Quarters","Rent_EW","Rent_VW"
"CBSAID","33700","IND"
"2006Q3","6.599990230558","6.599990230558"
"2006Q4","5.869997817708","4.504946293069"
"2007Q1","6.360504203105","4.779424981765"
"2007Q2","6.413027248086","4.765251378575"
"2007Q3","6.493048788066","4.707515296132"
"2007Q4","6.243432585107","4.530429289603"
"2008Q1","6.226057613357","5.026265507593"
"2008Q2","6.363049472727","4.798653887945"
"2008Q3","6.218302189532","5.303415034453"
"2008Q4","6.154204447551","5.346195368873"
"2009Q1","6.046279673918","5.276862426374"
"2009Q2","6.262165823799","5.285460611818"
"2009Q3","6.2448626402","5.01343602982"
"2009Q4","5.990615075875","4.229351010817"
"2010Q1","6.011209181327","4.335791931311"
"2010Q2","5.908586648012","4.204758867461"
"2010Q3","5.702942804392","4.278670241257"
"2010Q4","5.570144371297","4.257259775818"
"2011Q1","5.385155307152","3.991208220384"
"2011Q2","5.342549691255","3.883601613983"
"2011Q3","5.331256656995","3.788293211305"
"2011Q4","5.465463229655","3.818381517031"
"2012Q1","5.442210167662","3.733471814813"
"2012Q2","5.406292214909","3.735789480464"
