"Quarters","Rent_EW","Rent_VW"
"CBSAID","31020","IND"
"2003Q1","4.299998533271","4.165349919285"
"2003Q2","4.59999829523","4.977556109725"
"2003Q3","4.433331912691","4.865539088132"
"2003Q4","4.883329177312","5.164295737623"
"2004Q1","4.647995012774","4.276639434301"
"2004Q2","5.590004882812","3.036805370911"
"2004Q3","5.590004882812","3.036805370911"
"2004Q4","5.316019057765","3.076926534806"
"2005Q1","5.316019057765","3.078367111339"
"2005Q2","5.339999661796","3.422037684537"
"2005Q3","5.285697713744","3.412291181041"
"2005Q4","5.285697713744","3.412291181041"
"2006Q1","5.584962823789","3.501768649265"
"2006Q2","5.65774977131","3.746247513704"
"2006Q3","4.908312328482","3.612729929194"
"2006Q4","4.833974794179","3.574205929581"
"2007Q1","5.328312328482","3.882744929358"
"2007Q2","4.76724981289","3.455950232325"
"2007Q3","4.76724981289","3.355410961638"
"2007Q4","3.999978430134","3.869796573875"
"2008Q1","4.274650937965","4.289540291381"
"2008Q2","4.622201097156","4.432877964195"
"2008Q3","4.649959958259","4.407991280306"
"2008Q4","4.666631074008","4.44081503404"
"2009Q1","5.959969802183","5.091851709442"
"2009Q2","5.282211233986","4.377717311183"
"2009Q3","5.893323914845","4.733752329041"
"2009Q4","6.043323914845","4.627641249655"
"2010Q1","6.09351208847","4.788219177146"
"2010Q2","5.98809377647","4.779098751359"
"2010Q3","5.501716713908","4.678849913743"
"2010Q4","5.311058631669","4.635197476187"
"2011Q1","5.781611901081","4.330797666392"
"2011Q2","5.799335686247","4.409890204299"
"2011Q3","6.095880132478","4.595200053705"
"2011Q4","5.765935740643","4.553357449694"
"2012Q1","5.808219924944","5.009050530793"
"2012Q2","5.659760818836","4.790409640494"
