"Quarters","Rent_EW","Rent_VW"
"CBSAID","31180","IND"
"2006Q1","2.704461407861","2.719684840937"
"2006Q2","2.704461407861","2.719684840937"
"2006Q3","3.073717839884","2.921596386123"
"2006Q4","3.304544084721","2.775693467144"
"2007Q1","3.467077527569","2.829400912504"
"2007Q2","3.2777831814","2.833600893837"
"2007Q3","3.16363190504","2.759627366047"
"2007Q4","3.240931150468","2.791302142592"
"2008Q1","3.138981070168","2.863248441704"
"2008Q2","3.212201884127","2.927125303944"
"2008Q3","3.50561566373","3.106528520275"
"2008Q4","3.603556535938","3.10103797889"
"2009Q1","3.461207951046","2.947492048243"
"2009Q2","3.49057458157","2.886278920514"
"2009Q3","3.488245370536","2.857587912558"
"2009Q4","3.610799589161","2.671142908101"
"2010Q1","3.612104183738","2.629400350999"
"2010Q2","3.693872202629","2.658919950269"
"2010Q3","3.674600419268","2.586119708142"
"2010Q4","3.706035685409","2.576880278961"
"2011Q1","3.691796743582","2.649195243976"
"2011Q2","3.941021542215","2.85346355026"
"2011Q3","4.11138595925","2.965833473254"
"2011Q4","4.300490107406","3.012944221791"
"2012Q1","4.671295020678","2.964813159009"
"2012Q2","5.147761298933","3.047546691507"
