"value","s.e."
"(Intercept)",1.77445125424845,0.070965680109066
"Quarters",-0.00234194765407561,0.000977438110306418
"ListAge",-0.00446416088096402,0.000364659260111133
"Floor",-0.00315118408983646,0.021427566010868
"BldgClass2_ClassB",0.110631467890664,0.0572542011475174
"BldgClass3_ClassC",0.109022393782662,0.0571825886753263
"ST1_Net",-0.12117266826337,0.0319432662522238
"ST2_Between",0.117837711696504,0.0360486840822444
"ST3_FullService",0.0966968573015107,0.0322652145799807
"QuarterOff2005Q3",-0.00795156594314293,0.0289923416222455
"QuarterOff2005Q4",-0.013156885851557,0.0294490636912411
"QuarterOff2006Q1",0.0485015093131002,0.0285089982980475
"QuarterOff2006Q2",0.0306954097501985,0.0272013080132804
"QuarterOff2006Q3",0.0395896898835287,0.0315929439128838
"QuarterOff2006Q4",0.0207622966694409,0.0293200948309642
"QuarterOff2007Q1",0.0115742670309669,0.0266679800408336
"QuarterOff2007Q2",0.0279957986773205,0.0284091898873214
"QuarterOff2007Q3",-0.00404323970737654,0.028163280135596
"QuarterOff2007Q4",-0.0386549484189812,0.0274243075262299
"QuarterOff2008Q1",-0.0344531022008991,0.0278623791170599
"QuarterOff2008Q2",-0.0249424716286366,0.0271757812444995
"QuarterOff2008Q3",-0.00685407783640427,0.0273538037567642
"QuarterOff2008Q4",-0.0418684128595053,0.0289134094917707
"QuarterOff2009Q1",-0.0264864838811627,0.0287336871657792
"QuarterOff2009Q2",-0.0628075473154119,0.0279067353646084
"QuarterOff2009Q3",-0.112920516235824,0.0273018313043415
"QuarterOff2009Q4",-0.0957248837511743,0.0282053760711533
"QuarterOff2010Q1",-0.126114740211087,0.0273726382098966
"QuarterOff2010Q2",-0.133136815170141,0.0287871371599072
"QuarterOff2010Q3",-0.126472927133454,0.026298995238754
"QuarterOff2010Q4",-0.170298231558647,0.0281445070898035
"QuarterOff2011Q1",-0.204038674682378,0.0262802540667002
"QuarterOff2011Q2",-0.168588620659539,0.0271985728613439
"QuarterOff2011Q3",-0.175077404565036,0.0274116057568227
"QuarterOff2011Q4",-0.167991394287398,0.0284292444601813
"Lambda",0.364972834223333,0.0251770507430302
