"value","s.e."
"(Intercept)",2.67066393030818,0.0384824821840494
"BldgClass2_ClassB",-0.108509014366195,0.0157138819844657
"BldgClass3_ClassC",-0.244008103277118,0.0170637929762279
"SubmarketNameBracken County",-0.719374926482418,0.181868326233394
"SubmarketNameBrown County",-0.850210731960839,0.149296421857141
"SubmarketNameButler County",-0.0900871525709863,0.0373460271051308
"SubmarketNameCincinnati CBD",0.00605007161551553,0.0347733823309049
"SubmarketNameCincinnati Intl Airport",-0.00761383745683764,0.0354556131028122
"SubmarketNameClifton/Midtown",0.00742329315687339,0.0374083027902524
"SubmarketNameCovington/Newport",-0.101821415268923,0.0409987825088502
"SubmarketNameDearborn County",-0.0932158914450903,0.149365205035892
"SubmarketNameEastgate/Anderson Twp",-0.0852620524782325,0.0457700047695453
"SubmarketNameFairfax/Mt. Lookout",0.11621773428161,0.0496281876135942
"SubmarketNameForest Park/West",-0.0404591264553272,0.0427213599040277
"SubmarketNameGrant County",-0.37155250313563,0.181858002865697
"SubmarketNameKenwood",0.106938998066733,0.040048695797263
"SubmarketNameMason/Montgomery",-0.00633910755866972,0.0374884903422954
"SubmarketNameMilford/Wards Corner",-0.0647618644397938,0.0607403935968583
"SubmarketNameOutlying Cincinnati East",-0.207387092724335,0.0921454034468448
"SubmarketNameOutlying N Kentucky",-0.0638648880936104,0.052804157719855
"SubmarketNameOutlying Warren County",0.0503712734300829,0.0498310000710586
"SubmarketNamePendleton County",-1.22787085264763,0.255454008958694
"SubmarketNameQueensgate",-0.0104162118781937,0.0654512513756718
"SubmarketNameReading/Roselawn",-0.0314605854882104,0.0663845525556595
"SubmarketNameTri-County I-275",0.0169375707485039,0.036548704770554
"QuarterOff2005Q3",0.0150711120430959,0.0395529632024862
"QuarterOff2005Q4",-0.0607076835389647,0.0386611224266348
"QuarterOff2006Q1",-0.021884672782321,0.0410834121508374
"QuarterOff2006Q2",-0.0175987858872009,0.0378211487321844
"QuarterOff2006Q3",-0.0276479035340594,0.0422523151183901
"QuarterOff2006Q4",-0.0173853776676607,0.0405751676405521
"QuarterOff2007Q1",-0.00138116174358179,0.035676748780386
"QuarterOff2007Q2",0.00119121594618659,0.0396230118841918
"QuarterOff2007Q3",-0.018407202238954,0.0404417545956888
"QuarterOff2007Q4",-0.0687201665586759,0.0395665943427372
"QuarterOff2008Q1",-0.02263439479687,0.0383810497747955
"QuarterOff2008Q2",0.0181373042997777,0.0403853311269476
"QuarterOff2008Q3",0.0574984999885913,0.0395631248531861
"QuarterOff2008Q4",-0.0140974938137851,0.0383542645265275
"QuarterOff2009Q1",0.0199113237852735,0.0393105227930013
"QuarterOff2009Q2",-0.0502700311365494,0.0419917722715069
"QuarterOff2009Q3",-0.0489757616266758,0.0405591458664524
"QuarterOff2009Q4",-0.0265255353382023,0.0401870655413821
"QuarterOff2010Q1",-0.0723567653998848,0.0405686748503745
"QuarterOff2010Q2",-0.042995306678052,0.0445942436384344
"QuarterOff2010Q3",-0.0160433865798933,0.0393234285066653
"QuarterOff2010Q4",-0.011364630144811,0.0399556120394842
"QuarterOff2011Q1",-0.0386310540081729,0.0374484562236711
"QuarterOff2011Q2",-0.0172566196717078,0.0383172487334638
"QuarterOff2011Q3",-0.0450514150174523,0.0369564911731366
"QuarterOff2011Q4",-0.0616151335288414,0.0371019331671133
"Lambda",0.389984735865858,0.0389269125017773
