"value","s.e."
"(Intercept)",3.05001233554284,0.0169637448401595
"BldgClass2_ClassB",-0.037779523650686,0.00585622512453836
"BldgClass3_ClassC",-0.0917980935021801,0.00676283541823312
"SubmarketNameCentral North",-0.1406870157087,0.0193286648423935
"SubmarketNameCentral Northwest",-0.176388480064657,0.0345912230855444
"SubmarketNameCicero/Berwyn Area",-0.167969374831943,0.0622691038941156
"SubmarketNameEast Loop",-0.0999219019144139,0.0145292749516193
"SubmarketNameEastern East/West Corr",-0.220093761273811,0.0175857173305146
"SubmarketNameFar North",-0.387073167381086,0.0377600551254764
"SubmarketNameFar Northwest",-0.328400130376702,0.0290703246114687
"SubmarketNameFar South",-0.369705041503765,0.037537908562518
"SubmarketNameGold Coast/Old Town",0.0364315310333687,0.0406658175399027
"SubmarketNameGrundy County",-0.508130963136329,0.194437070134811
"SubmarketNameIndiana",-0.364055237757855,0.0340444288462324
"SubmarketNameJoliet/Central Will",-0.264065029295168,0.0260061498603713
"SubmarketNameKenosha East",-0.388374715969296,0.0668027228551556
"SubmarketNameKenosha West",-0.450348444014167,0.229965040656238
"SubmarketNameLincoln Park",0.0802312083019298,0.0364560083283819
"SubmarketNameMelrose Park Area",-0.281176940250224,0.0463851428379826
"SubmarketNameNear North",-0.118218629294017,0.0241806432458407
"SubmarketNameNear South Cook",-0.286477874648206,0.0343766531028191
"SubmarketNameNorth DuPage",-0.260903663529917,0.0305897413402561
"SubmarketNameNorth Michigan Avenue",-0.114245117014563,0.0183811145122977
"SubmarketNameNorthwest City",-0.235003859522437,0.0198009652190913
"SubmarketNameO'Hare",-0.268202455938256,0.0225973255731295
"SubmarketNameOak Park Area",-0.0276822348821767,0.039892880100567
"SubmarketNamePorter County",-0.502476599234934,0.0597900825235201
"SubmarketNameRiver North",0.00213793334939609,0.0144769625530241
"SubmarketNameRiver West",-0.197910542269161,0.0209288773370979
"SubmarketNameSchaumburg Area",-0.284649262437791,0.0186986177144129
"SubmarketNameSouth Chicago",-0.227649746390664,0.0303257714020475
"SubmarketNameSouth Loop",-0.121365349410922,0.034965062889238
"SubmarketNameSouth Route 45",-0.254923413050637,0.0365528138304676
"SubmarketNameWest Loop",-0.0994768131634874,0.0125269717934438
"SubmarketNameWestern East/West Corr",-0.258164859012676,0.0177245639094177
"QuarterOff2005Q3",0.0158510388760281,0.0158274869360761
"QuarterOff2005Q4",0.00820096552907012,0.0154700333438907
"QuarterOff2006Q1",0.021528029952548,0.0161864403456527
"QuarterOff2006Q2",0.00742051051767979,0.0159291131052229
"QuarterOff2006Q3",0.0249870995935045,0.0153479163095453
"QuarterOff2006Q4",0.0121134557824599,0.0163581458486362
"QuarterOff2007Q1",0.052255213632083,0.0150062195968953
"QuarterOff2007Q2",0.0411477656754218,0.0153148759259513
"QuarterOff2007Q3",0.0566941247259243,0.0155728867237907
"QuarterOff2007Q4",0.0884849051818398,0.0157027549355656
"QuarterOff2008Q1",0.0557080763634733,0.0157851949537737
"QuarterOff2008Q2",0.0839470522819385,0.0155054064789372
"QuarterOff2008Q3",0.0724665376254943,0.0158384540074154
"QuarterOff2008Q4",0.0863333443480586,0.0157253594998557
"QuarterOff2009Q1",0.0667645706318748,0.0165385925807432
"QuarterOff2009Q2",0.0537874813404813,0.0159298072190751
"QuarterOff2009Q3",0.0367555056897503,0.0158349589451003
"QuarterOff2009Q4",0.0390669119669784,0.0159264834083748
"QuarterOff2010Q1",0.0144720912743042,0.0155844030714619
"QuarterOff2010Q2",0.0123113384151683,0.0156195285582272
"QuarterOff2010Q3",0.0376659024152359,0.0149043937721407
"QuarterOff2010Q4",0.0209123833421417,0.0150427978283756
"QuarterOff2011Q1",0.00989112046003506,0.0150999261966175
"QuarterOff2011Q2",0.00894904018484557,0.0146613004769136
"QuarterOff2011Q3",0.0266920190578005,0.0154131119578916
"QuarterOff2011Q4",0.0111488626779902,0.0148677113685272
"Lambda",0.538844479471365,0.0156267922669339
