"value","s.e."
"(Intercept)",2.64612419768767,0.148212107335069
"BldgClass2_ClassB",-0.222015825233673,0.0219202741317685
"BldgClass3_ClassC",-0.393366067557455,0.0227268776894394
"SubmarketNameCBD",0.313096459213069,0.144110473300594
"SubmarketNameCenter Point",0.0689682768755277,0.160076165371623
"SubmarketNameChelsea/Harpersville",0.293918910806157,0.194816641286096
"SubmarketNameChilton County",-0.0176341828911586,0.195514247235438
"SubmarketNameEastside",0.779025301176115,0.212483131038197
"SubmarketNameFultondale",0.106005652563783,0.158544221540187
"SubmarketNameHoover",0.344736198446344,0.144585201650234
"SubmarketNameHwy 280/Jefferson County",0.489543976261172,0.144339602685914
"SubmarketNameHwy 280/Shelby County",0.39302841105436,0.142819965765944
"SubmarketNameI-65 Corr/S Shelby County",0.218044262081644,0.143634077705273
"SubmarketNameMidtown",0.532355678465656,0.142168342441616
"SubmarketNameSouthside",0.272912164169417,0.142530646514163
"SubmarketNameSt Clair County",0.198736801415724,0.170193807589463
"SubmarketNameTrussville",0.328722350992721,0.147551752053799
"SubmarketNameVestavia Hills",0.468734781390139,0.147268334513261
"SubmarketNameVulcan/Oxmoor",0.194780084254118,0.148426224891098
"SubmarketNameWestside",0.163765978571617,0.186526231619976
"QuarterOff2006Q2",-0.0618350135815035,0.0593189315262269
"QuarterOff2006Q3",-0.0841932555567647,0.0584328890925096
"QuarterOff2006Q4",-0.0345504154494677,0.0597745216887405
"QuarterOff2007Q1",-0.100173656911462,0.0567816497257936
"QuarterOff2007Q2",-0.000546197015228786,0.0603108097666119
"QuarterOff2007Q3",0.000128263156476408,0.0567189865967797
"QuarterOff2007Q4",0.00714736107093162,0.0571502973043923
"QuarterOff2008Q1",-0.0498756373537727,0.0564863114672492
"QuarterOff2008Q2",-0.0516418311074609,0.0576950978615649
"QuarterOff2008Q3",-0.0869764872790891,0.0560445351011105
"QuarterOff2008Q4",-0.00956630807464921,0.0548646501099505
"QuarterOff2009Q1",0.017624547894662,0.0573238013186416
"QuarterOff2009Q2",-0.0279116281983195,0.0591708846776309
"QuarterOff2009Q3",-0.0562523304104843,0.060014080610138
"QuarterOff2009Q4",-0.0491035336910704,0.0580106469290502
"QuarterOff2010Q1",-8.95159665358833e-05,0.0571533474735655
"QuarterOff2010Q2",-0.0778223882898507,0.0574830596428354
"QuarterOff2010Q3",-0.0076177819826865,0.0634219085092029
"QuarterOff2010Q4",-0.0130548546052384,0.0620803511017737
"QuarterOff2011Q1",-0.107794321555473,0.0566120773650835
"QuarterOff2011Q2",-0.0375340098593903,0.0583842698357652
"QuarterOff2011Q3",-0.0610919876783733,0.0561061848087476
"QuarterOff2011Q4",-0.0219055714661076,0.0537921863394505
"Lambda",0.525589160359678,0.0494920799148188
