"value","s.e."
"(Intercept)",2.57380020695475,0.0377166414266689
"BldgClass2_ClassB",0.0116450661384037,0.0136507831510147
"BldgClass3_ClassC",-0.0573510317807043,0.0143438016296515
"SubmarketNameDowntown",-0.000612570977291728,0.0353678616012672
"SubmarketNameDowntown East",-0.0634760460299322,0.0755303232866234
"SubmarketNameDublin",-0.116753839481111,0.03506065513801
"SubmarketNameEast",-0.138684179233564,0.0369513228128358
"SubmarketNameFairfield County",-0.0963476737127951,0.0582617568185244
"SubmarketNameGrandview/Upper Arlington",-0.0219720807984291,0.0382805733597742
"SubmarketNameHilliard",-0.126790354410998,0.063983064200846
"SubmarketNameLicking County",-0.144744526257976,0.0592947028454933
"SubmarketNameMadison County",-0.529702161558126,0.109181932548645
"SubmarketNameMorrow County",-0.258306824069566,0.241245140394083
"SubmarketNameNorth Central",-0.129500885348494,0.0393222978040715
"SubmarketNameOutlying Delaware County",-0.044361094277291,0.0465464140063636
"SubmarketNamePickaway County",-0.141864296818717,0.110862691211338
"SubmarketNamePolaris",-0.106008202007887,0.0454760852103673
"SubmarketNameSoutheast",-0.270536240529457,0.0758886085656255
"SubmarketNameSouthwest",-0.0583793828922915,0.0704840150817011
"SubmarketNameUnion County",-0.220858051841929,0.106490304886684
"SubmarketNameWest",-0.0571905326665921,0.0526921355951156
"SubmarketNameWesterville",-0.141791147279182,0.0373715054313131
"SubmarketNameWorthington",-0.13391371619078,0.0361080975887806
"QuarterOff2005Q3",0.0349747716183816,0.0307676534492769
"QuarterOff2005Q4",0.0434605636721786,0.0362833605725296
"QuarterOff2006Q1",0.0185144876808461,0.0346995224372131
"QuarterOff2006Q2",0.0588156575642541,0.0326021654077354
"QuarterOff2006Q3",0.0108592596397688,0.0333570473432968
"QuarterOff2006Q4",0.0661124065395192,0.0319892873674461
"QuarterOff2007Q1",0.0303344336241743,0.0304865928116772
"QuarterOff2007Q2",0.0323257311754497,0.0335438080816361
"QuarterOff2007Q3",0.0606265652962974,0.0349562748026473
"QuarterOff2007Q4",0.0194040795974958,0.0330665251359011
"QuarterOff2008Q1",0.0460312930705437,0.032654010236642
"QuarterOff2008Q2",0.0400424125048483,0.0334608465482887
"QuarterOff2008Q3",0.0345909856998327,0.0316505633150915
"QuarterOff2008Q4",0.00547094961172227,0.0329825417970276
"QuarterOff2009Q1",0.0125041029812402,0.0322783367117264
"QuarterOff2009Q2",0.0701374973497803,0.0355464362326069
"QuarterOff2009Q3",-0.00798656911162635,0.0338085536628345
"QuarterOff2009Q4",0.0160580913623799,0.0332737682712797
"QuarterOff2010Q1",0.0384367564591585,0.0330065880312358
"QuarterOff2010Q2",0.048829456814633,0.0330132670213237
"QuarterOff2010Q3",-0.0220982594390205,0.0320344189396385
"QuarterOff2010Q4",0.0141929575479781,0.0311131141556983
"QuarterOff2011Q1",0.0191249339054295,0.0319491220424233
"QuarterOff2011Q2",-0.00805912545352639,0.0331687648190865
"QuarterOff2011Q3",-0.00144176796712281,0.0296595267100661
"QuarterOff2011Q4",0.00114277620102113,0.0318286959089481
"Lambda",0.509925939585769,0.0337956558927324
