"value","s.e."
"(Intercept)",2.72181912927704,0.0644379339859912
"BldgClass2_ClassB",-0.0249209094673588,0.00928837796199763
"BldgClass3_ClassC",-0.0955056697263205,0.0115687229683761
"SubmarketNameCaldwell County",-0.350929831529758,0.19078397639452
"SubmarketNameCBD",0.11684461246483,0.063222500983653
"SubmarketNameCedar Park",0.0454172701621738,0.0790089309813531
"SubmarketNameCentral",-0.0607935258449179,0.0628802741547634
"SubmarketNameEast",-0.0742127216333206,0.0683250525947969
"SubmarketNameFar Northeast",-0.223749165648414,0.0940187134303909
"SubmarketNameFar Northwest",-0.0791085077955828,0.0660073380584448
"SubmarketNameGeorgetown",-0.0302756930341976,0.0739067704694422
"SubmarketNameHays County",-0.0845324021927941,0.0694703740315545
"SubmarketNameNorth",-0.0769838854086216,0.0668146623475725
"SubmarketNameNortheast",-0.192770912752007,0.0674606332881676
"SubmarketNameNorthwest",0.0554922265487582,0.0620605392777972
"SubmarketNameRound Rock",0.00635040437321556,0.0653122907059405
"SubmarketNameSouth",0.0504893200699809,0.063370697353254
"SubmarketNameSoutheast",-0.00553274687459565,0.0681366008611167
"SubmarketNameSouthwest",0.100722879910579,0.06247758705525
"SubmarketNameWest Central",0.178711823705597,0.0658812802093381
"QuarterOff2005Q3",-0.0277476584642617,0.0245518646341878
"QuarterOff2005Q4",-0.00376567277678199,0.0245833437789363
"QuarterOff2006Q1",0.0245733721300647,0.0247752407009596
"QuarterOff2006Q2",0.0289642800762998,0.0244050586969912
"QuarterOff2006Q3",0.0319526524332628,0.0249405601026847
"QuarterOff2006Q4",0.0582290650825424,0.0269209359939631
"QuarterOff2007Q1",0.105907215102419,0.025850015474936
"QuarterOff2007Q2",0.0947901705487541,0.0239247781726738
"QuarterOff2007Q3",0.095763286364758,0.025944771659386
"QuarterOff2007Q4",0.109120078868992,0.0289479749519813
"QuarterOff2008Q1",0.144567784627608,0.0253773592708599
"QuarterOff2008Q2",0.141918896983282,0.0253725445847452
"QuarterOff2008Q3",0.158389505876904,0.0257932050996528
"QuarterOff2008Q4",0.150035798643639,0.0253537375613197
"QuarterOff2009Q1",0.139517996186715,0.0252857176442028
"QuarterOff2009Q2",0.125533152563189,0.0258916737737216
"QuarterOff2009Q3",0.113781241459096,0.0235426537153887
"QuarterOff2009Q4",0.130889423884474,0.0248860520253698
"QuarterOff2010Q1",0.098769265677935,0.0236271241103743
"QuarterOff2010Q2",0.0852659247607133,0.0236295014084608
"QuarterOff2010Q3",0.114561205742425,0.022774879818419
"QuarterOff2010Q4",0.0392202153394332,0.0235281364295454
"QuarterOff2011Q1",0.0976452826118027,0.0237067259739657
"QuarterOff2011Q2",0.0927800344821958,0.0238113042150815
"QuarterOff2011Q3",0.123495631141884,0.0232487839096139
"QuarterOff2011Q4",0.102523707397228,0.0240048603286546
"Lambda",0.424616506344127,0.0400786888486166
