"Quarters","Rent_EW","Rent_VW"
"CBSAID","47300","OFF"
"2006Q1","15","15"
"2006Q2","14.4","13.385418701713"
"2006Q3","15.3","13.801570629867"
"2006Q4","16.9","17.051744480026"
"2007Q1","15.707392393452","16.71344812689"
"2007Q2","14.326517250697","15.898644312529"
"2007Q3","14.596141527145","15.840302966715"
"2007Q4","14.189619955572","15.907514196028"
"2008Q1","14.959352948387","16.572076473978"
"2008Q2","13.928002862127","15.102339338853"
"2008Q3","14.228249352875","14.468613499135"
"2008Q4","14.454975907644","15.05429962102"
"2009Q1","14.824283743529","15.353439437942"
"2009Q2","14.925958909912","15.704887186262"
"2009Q3","14.459094550057","14.991850523587"
"2009Q4","14.294704297446","14.99073139859"
"2010Q1","13.972119930002","14.191452478126"
"2010Q2","13.9690609152","14.655796520071"
"2010Q3","13.511030188552","14.240078512444"
"2010Q4","13.684869860407","14.276529121545"
"2011Q1","13.600694064001","14.167949858212"
"2011Q2","13.537308654511","14.267365734086"
"2011Q3","13.060168808708","13.906378432367"
"2011Q4","13.30598838522","14.058990829394"
"2012Q1","13.723428612175","14.369495893761"
"2012Q2","13.746225440128","14.477590404725"
