"Quarters","Rent_EW","Rent_VW"
"CBSAID","31460","OFF"
"2007Q3","10.9","14.42730299667"
"2007Q4","10.9","14.42730299667"
"2008Q1","11.325","14.221086116791"
"2008Q2","14.212306168612","15.85704048728"
"2008Q3","11.816061620891","13.783164564122"
"2008Q4","12.266048536453","14.174133169683"
"2009Q1","12.872838829162","14.816330571965"
"2009Q2","11.902092153991","13.749068576085"
"2009Q3","11.960387734223","13.183074343208"
"2009Q4","11.73126347903","11.345497424439"
"2010Q1","13.517061565009","13.348654963505"
"2010Q2","13.952846730373","13.814796658291"
"2010Q3","13.969241268266","13.534635410418"
"2010Q4","12.030188339054","11.791319344639"
"2011Q1","12.834797677483","12.302040476388"
"2011Q2","13.277836211374","12.631409090908"
"2011Q3","14.229826386101","12.91529045714"
"2011Q4","13.088750609831","12.660070671377"
"2012Q1","13.043563608673","12.808433445013"
"2012Q2","13.104232847631","12.853507048763"
