"Quarters","Rent_EW","Rent_VW"
"CBSAID","30780","OFF"
"2006Q2","14.221420924271","15.567506747829"
"2006Q3","14.091477168611","15.274986465315"
"2006Q4","14.498086036725","15.369433824292"
"2007Q1","14.296571286674","14.402318205889"
"2007Q2","13.814715457672","14.610904016172"
"2007Q3","13.759775702987","14.553791105164"
"2007Q4","13.8694647386","14.553354782998"
"2008Q1","13.539189305146","13.782948135213"
"2008Q2","13.118608955033","13.622565573739"
"2008Q3","12.997124299371","13.584493478719"
"2008Q4","13.198466303337","14.065993480984"
"2009Q1","13.386542698001","13.976244888685"
"2009Q2","13.104492171841","13.743876500067"
"2009Q3","12.773722332966","12.992101050757"
"2009Q4","12.12107779047","11.761003195801"
"2010Q1","13.444990839534","13.79053542277"
"2010Q2","13.593696400406","14.35375236572"
"2010Q3","13.30643859642","13.683294718867"
"2010Q4","13.390842825256","14.079455819209"
"2011Q1","13.55630217465","14.307831632663"
"2011Q2","13.477429979976","14.613671418717"
"2011Q3","13.289816451206","14.210852653268"
"2011Q4","13.165176352904","13.68879074722"
"2012Q1","13.05140529606","13.996508423241"
"2012Q2","13.120168414753","14.268074940091"
