"value","s.e."
"(Intercept)",3.22405159970964,0.0220379918451069
"Quarters",0.000411657935975193,0.000628211532967507
"ListAge",-0.0024728459900591,0.000184500465142452
"Floor",0.0100709565545477,0.000768779373583367
"BldgClass2_ClassB",-0.207579382514569,0.00446791820267837
"BldgClass3_ClassC",-0.30632489476149,0.00639312625011802
"ST1_Net",4.9697877291495e-05,0.019280501774107
"ST2_Between",0.00424687837608588,0.0282637415145726
"ST3_FullService",0.0583490525354674,0.0185408212121952
"QuarterOff2005Q3",0.00733555018637068,0.010822590510691
"QuarterOff2005Q4",0.0342396571723107,0.0113850311791304
"QuarterOff2006Q1",0.0658620367304883,0.0109963426260643
"QuarterOff2006Q2",0.0724108476441237,0.0106871489098936
"QuarterOff2006Q3",0.101038316439237,0.0111251468827585
"QuarterOff2006Q4",0.111956221195025,0.011667097120278
"QuarterOff2007Q1",0.141140061889986,0.0110016986821581
"QuarterOff2007Q2",0.150575559357516,0.0110942491351513
"QuarterOff2007Q3",0.149810960225403,0.0118444686988696
"QuarterOff2007Q4",0.129659961061664,0.0124972950716618
"QuarterOff2008Q1",0.161169264192394,0.0116680312121722
"QuarterOff2008Q2",0.165533382227086,0.0115926108560463
"QuarterOff2008Q3",0.146102944686451,0.0111971145142241
"QuarterOff2008Q4",0.12179380131758,0.0112509552377946
"QuarterOff2009Q1",0.0761278828667654,0.0111198441310392
"QuarterOff2009Q2",0.0673469508770245,0.0106810528743207
"QuarterOff2009Q3",0.0355585698912572,0.0107814966248933
"QuarterOff2009Q4",0.00945068782115467,0.0112156360391567
"QuarterOff2010Q1",-0.0218252544292844,0.0106692827054885
"QuarterOff2010Q2",-0.0357443729547495,0.0108124323950532
"QuarterOff2010Q3",-0.0937944475513456,0.0105265239816548
"QuarterOff2010Q4",-0.13146327264392,0.0112561119656193
"QuarterOff2011Q1",-0.0972421764491887,0.0110118600011013
"QuarterOff2011Q2",-0.115528448291448,0.0107735361486188
"QuarterOff2011Q3",-0.0966938267451102,0.0107785191566059
"QuarterOff2011Q4",-0.0935696410575952,0.0112686687590643
"Lambda",0.814798441295348,0.00831058577882984
