"value","s.e."
"(Intercept)",2.83209472794792,0.0194188208166236
"Quarters",-0.000943752930640833,0.000631317687786037
"ListAge",-0.00355298791367257,0.000285232299438933
"Floor",0.00589455803697746,0.000780258481426031
"BldgClass2_ClassB",-0.169277891577755,0.00733173029137539
"BldgClass3_ClassC",-0.238510535160079,0.00963236060768512
"ST1_Net",-0.00553811456318028,0.0144409547090438
"ST2_Between",-0.0110794925515535,0.0147042605231903
"ST3_FullService",0.0772628956187598,0.0123161529990109
"QuarterOff2005Q3",0.0443590679668144,0.01901160348117
"QuarterOff2005Q4",-0.000128500269325737,0.0196445703931812
"QuarterOff2006Q1",0.021974893050879,0.0187001445122328
"QuarterOff2006Q2",0.0676067754296482,0.0204410538125583
"QuarterOff2006Q3",0.0622984186542765,0.0178611759212105
"QuarterOff2006Q4",0.036101277391151,0.0185411897187032
"QuarterOff2007Q1",0.0213910273081169,0.0169108891498811
"QuarterOff2007Q2",0.0423374848391311,0.017334754665074
"QuarterOff2007Q3",0.0371776156536401,0.0175587130731941
"QuarterOff2007Q4",0.0341774139696375,0.0174191934352015
"QuarterOff2008Q1",0.0305248095219565,0.0169191538115394
"QuarterOff2008Q2",0.0528151625646613,0.0177955592251815
"QuarterOff2008Q3",0.0182520254039607,0.0182141042882148
"QuarterOff2008Q4",0.00281832521715027,0.0190831536112674
"QuarterOff2009Q1",0.0551223827118011,0.0230488164033084
"QuarterOff2009Q2",0.0089634357770531,0.0188082301431629
"QuarterOff2009Q3",0.00541032434289796,0.0203388692698512
"QuarterOff2009Q4",0.0140126470547,0.0201884588696967
"QuarterOff2010Q1",-0.0259809882942534,0.0197882215520264
"QuarterOff2010Q2",0.0204592045018631,0.0190100280700438
"QuarterOff2010Q3",0.0313779741062029,0.0186249663439076
"QuarterOff2010Q4",-0.043087809226818,0.0197848578518162
"QuarterOff2011Q1",0.00223194916124347,0.0209745694705357
"QuarterOff2011Q2",0.0220729309616149,0.0204093147744163
"QuarterOff2011Q3",0.0031553800268139,0.0201563593732985
"QuarterOff2011Q4",0.0349605921635723,0.0201165280317223
"Lambda",0.620919965470129,0.0237979532732406
