"value","s.e."
"(Intercept)",2.95437502158238,0.0219191476091231
"Quarters",0.00116880649963798,0.000700058303639221
"ListAge",-0.00376599541875568,0.000355786078806335
"Floor",0.00347859229837168,0.00123293266705836
"BldgClass2_ClassB",-0.165742154640856,0.00741097303269489
"BldgClass3_ClassC",-0.278379545917419,0.0107955718487091
"ST1_Net",-0.0891668166262369,0.0134810484970479
"ST2_Between",-0.0947321115299223,0.0140433046397509
"ST3_FullService",0.0468808754006795,0.0111527265523407
"QuarterOff2005Q3",-0.0206586842477263,0.0221767754967216
"QuarterOff2005Q4",-0.0320833250160533,0.0226703869041086
"QuarterOff2006Q1",0.0115366528215394,0.0219221792334632
"QuarterOff2006Q2",-0.0340859491983811,0.0227783048547593
"QuarterOff2006Q3",-0.0348579634804938,0.0220314977798057
"QuarterOff2006Q4",-0.0321408175247241,0.0239507018757206
"QuarterOff2007Q1",0.0132071415637564,0.0212458089541901
"QuarterOff2007Q2",0.0664822633902627,0.0224921621329407
"QuarterOff2007Q3",0.00776411752510906,0.0219419341481736
"QuarterOff2007Q4",0.0409393176206151,0.0237378863446179
"QuarterOff2008Q1",0.0566373799451157,0.0222306177909228
"QuarterOff2008Q2",0.0568949651265004,0.0228447112626714
"QuarterOff2008Q3",0.068259706765788,0.0234931327285538
"QuarterOff2008Q4",0.0809460132706472,0.024799830404131
"QuarterOff2009Q1",0.0536462251659046,0.0250221573279637
"QuarterOff2009Q2",0.0465623594724904,0.0227694279191406
"QuarterOff2009Q3",0.00867253263177824,0.0235853250929803
"QuarterOff2009Q4",0.000876293714747426,0.0227916947299174
"QuarterOff2010Q1",0.0113912182905256,0.0240613657731718
"QuarterOff2010Q2",-0.00521497970559106,0.0225557192299531
"QuarterOff2010Q3",0.042457976209548,0.0225833106050119
"QuarterOff2010Q4",0.0139104087665206,0.0228623108409327
"QuarterOff2011Q1",0.0308131118790956,0.0223449239915791
"QuarterOff2011Q2",0.0153619985925923,0.0227065545631269
"QuarterOff2011Q3",0.0252066144424953,0.0233656530981784
"QuarterOff2011Q4",0.033877950843122,0.0217065788274102
"Lambda",0.615278878142073,0.0253518928686672
