"value","s.e."
"(Intercept)",3.17572182318923,0.0265698373842342
"Quarters",0.00154452827178502,0.000757137333882411
"ListAge",-0.00250473889757797,0.00023635337549061
"Floor",0.00586589686538201,0.000614610141254048
"BldgClass2_ClassB",-0.183383177499269,0.00664590481419981
"BldgClass3_ClassC",-0.226098628115573,0.00997659222525202
"ST1_Net",-0.145056082629445,0.0212597456602242
"ST2_Between",0.00547296393153884,0.0214960344620964
"ST3_FullService",0.0237986946520681,0.0203756369737313
"QuarterOff2005Q3",-0.00557955362979904,0.0164412365798208
"QuarterOff2005Q4",0.00238656229816621,0.0181942507849236
"QuarterOff2006Q1",0.00173177508060919,0.0168172055399963
"QuarterOff2006Q2",0.0553026653658539,0.0191573846584234
"QuarterOff2006Q3",0.07867924993563,0.0186457777253374
"QuarterOff2006Q4",0.0990744163371696,0.019692694360348
"QuarterOff2007Q1",0.135808578465193,0.0191134608784529
"QuarterOff2007Q2",0.130168069096613,0.0198658905315502
"QuarterOff2007Q3",0.136459313154146,0.0202426469742815
"QuarterOff2007Q4",0.191567683690821,0.0211657294905862
"QuarterOff2008Q1",0.21524357193486,0.019147045642981
"QuarterOff2008Q2",0.234768945797839,0.0194832560722145
"QuarterOff2008Q3",0.257867767625982,0.0179764243495697
"QuarterOff2008Q4",0.206932149360485,0.0191235955437626
"QuarterOff2009Q1",0.174026376901532,0.0183691199924692
"QuarterOff2009Q2",0.137558289944533,0.0186903934394997
"QuarterOff2009Q3",0.113759398889901,0.0198889416267333
"QuarterOff2009Q4",0.0778900141275428,0.0181719003167598
"QuarterOff2010Q1",0.136348339119058,0.0166219985821491
"QuarterOff2010Q2",0.0938128300826958,0.0163822425031711
"QuarterOff2010Q3",0.0660193808053803,0.0157743154690246
"QuarterOff2010Q4",0.064350059121364,0.0165220520147574
"QuarterOff2011Q1",0.0490434503916568,0.0159868863877062
"QuarterOff2011Q2",0.0351879050296915,0.015302561712644
"QuarterOff2011Q3",0.0650461496129096,0.0162394290157016
"QuarterOff2011Q4",0.0577071321953707,0.016069305634138
"Lambda",0.812058075602453,0.0125179949273646
