"value","s.e."
"(Intercept)",3.09173224742967,0.0401286327100746
"Quarters",0.00167708519254716,0.00119321378671739
"ListAge",-0.00481088261884256,0.000419209082341729
"Floor",0.0392825405404719,0.00436344486188352
"BldgClass2_ClassB",-0.173308759946237,0.0140443035355241
"BldgClass3_ClassC",-0.263215613994271,0.0164658080665218
"ST1_Net",-0.117526615092526,0.0256714332150355
"ST2_Between",-0.212098282695342,0.0345396914989668
"ST3_FullService",-0.0683976809165031,0.0246343675462219
"QuarterOff2005Q3",0.0704991715048407,0.0306698827510864
"QuarterOff2005Q4",0.0682362381033599,0.0321678451134157
"QuarterOff2006Q1",0.0994874602736807,0.0326138394169681
"QuarterOff2006Q2",0.103457055525311,0.0326130809917832
"QuarterOff2006Q3",0.126743791597137,0.0301517228382987
"QuarterOff2006Q4",0.127809828554596,0.0315846620100331
"QuarterOff2007Q1",0.166037816146868,0.0316520400957466
"QuarterOff2007Q2",0.125816948729646,0.0310219544719792
"QuarterOff2007Q3",0.182867210313094,0.0327079537708613
"QuarterOff2007Q4",0.189328408660332,0.0328182528028025
"QuarterOff2008Q1",0.146728849660448,0.0310788429710615
"QuarterOff2008Q2",0.114305574703419,0.0301705412947018
"QuarterOff2008Q3",0.0932880156235428,0.0305613348367428
"QuarterOff2008Q4",0.0560782885604692,0.0303486551951074
"QuarterOff2009Q1",0.0602778311902846,0.0289329192497411
"QuarterOff2009Q2",0.0219255311230081,0.0300118075575536
"QuarterOff2009Q3",0.00144633273349546,0.0300039540267208
"QuarterOff2009Q4",-0.059725875521735,0.0301601554937814
"QuarterOff2010Q1",-0.0612738538643236,0.0292276694786962
"QuarterOff2010Q2",-0.0362931159980873,0.0296888731514749
"QuarterOff2010Q3",-0.0583122904721799,0.029130215579052
"QuarterOff2010Q4",-0.0797287344439403,0.0298654129112458
"QuarterOff2011Q1",-0.124035722699744,0.0292095399939855
"QuarterOff2011Q2",-0.166635070136656,0.0295745889004854
"QuarterOff2011Q3",-0.124049261455908,0.029774664780898
"QuarterOff2011Q4",-0.114597234971143,0.0303839511040294
"Lambda",0.570650591677036,0.0207522422379051
