"value","s.e."
"(Intercept)",2.90699085360699,0.236261851149742
"Quarters",0.000821501961142816,0.0025430986660202
"ListAge",-0.00626928300908249,0.0005553509727304
"Floor",0.016813994414863,0.00572311205676154
"BldgClass2_ClassB",-0.134897295092832,0.0287114581594404
"BldgClass3_ClassC",-0.302085510475449,0.0339848405348009
"ST1_Net",-0.305564933704927,0.0522015978219037
"ST2_Between",-0.0908485206666719,0.069942133063205
"ST3_FullService",-0.00746107962410176,0.0521278175899677
"QuarterOff2006Q3",0.192981599447022,0.263534356299866
"QuarterOff2006Q4",0.102296316528589,0.237312833114883
"QuarterOff2007Q1",0.122832388736475,0.23099074793497
"QuarterOff2007Q2",0.0960120848139708,0.22982198545467
"QuarterOff2007Q3",0.134245837874034,0.234239661633387
"QuarterOff2007Q4",0.109612953501277,0.230232539768754
"QuarterOff2008Q1",0.107923554040227,0.230181744948904
"QuarterOff2008Q2",0.120935036705958,0.230401258161329
"QuarterOff2008Q3",0.0744044208883517,0.230413963939323
"QuarterOff2008Q4",0.0704537337089082,0.230050811874344
"QuarterOff2009Q1",-0.0135475272339386,0.230845811037751
"QuarterOff2009Q2",0.0720249456659979,0.230273601529518
"QuarterOff2009Q3",0.0508951417568536,0.230198189384639
"QuarterOff2009Q4",0.0501881734202151,0.229927958220502
"QuarterOff2010Q1",0.0324360372425801,0.23058853399307
"QuarterOff2010Q2",0.0130335648386925,0.23090786278266
"QuarterOff2010Q3",-0.0440741942819159,0.229923218545888
"QuarterOff2010Q4",0.080455084402226,0.230500532504455
"QuarterOff2011Q1",0.0232053321490493,0.232424716278128
"QuarterOff2011Q2",0.109004045798397,0.231179161058933
"QuarterOff2011Q3",-0.0140564963740088,0.231376337773251
"QuarterOff2011Q4",0.0604539619076743,0.229842759881318
"Lambda",0.38972277909443,0.0463984471563246
