"value","s.e."
"(Intercept)",2.95332983858896,0.070792353117088
"Quarters",0.00222988650173755,0.00202518779261272
"ListAge",-0.000933845574413562,0.000329932418903369
"Floor",0.0144363904667627,0.00400784236427444
"BldgClass2_ClassB",-0.251455774996361,0.0298847144783826
"BldgClass3_ClassC",-0.343584198882277,0.0310241328245485
"ST1_Net",-0.0744610583736937,0.047126893205197
"ST2_Between",-0.0083269915227599,0.0468831868647544
"ST3_FullService",0.0727019767670488,0.0478530496753895
"QuarterOff2005Q3",0.00890234908348529,0.0642606695481162
"QuarterOff2005Q4",-0.0238249579632573,0.0591430691166593
"QuarterOff2006Q1",0.016083601709524,0.0583312033423092
"QuarterOff2006Q2",-0.00740335800022497,0.0568674518984182
"QuarterOff2006Q3",-0.0420614653506704,0.0623779138249485
"QuarterOff2006Q4",0.0487169825913672,0.0593341006597217
"QuarterOff2007Q1",-0.0647571629419541,0.057982363359278
"QuarterOff2007Q2",0.0258412536334758,0.0542956550964187
"QuarterOff2007Q3",0.0594431620268267,0.0616111487092054
"QuarterOff2007Q4",-0.00566264099112724,0.055888322811097
"QuarterOff2008Q1",0.0171631195790154,0.0595256471329282
"QuarterOff2008Q2",0.0368060969891311,0.0577095542214126
"QuarterOff2008Q3",-0.0220101519661436,0.0597124571454053
"QuarterOff2008Q4",-0.0160188063398672,0.0626689040730907
"QuarterOff2009Q1",0.0859314395892117,0.0625147522195903
"QuarterOff2009Q2",-0.113654255950405,0.064143319625418
"QuarterOff2009Q3",0.00650653625583538,0.0617406230170809
"QuarterOff2009Q4",-0.0323990543118374,0.0584314574254118
"QuarterOff2010Q1",0.00130365217530703,0.0645313100006503
"QuarterOff2010Q2",-0.0256877280743194,0.0615690242206691
"QuarterOff2010Q3",0.0933284813453608,0.0622946229659043
"QuarterOff2010Q4",-0.036375384620017,0.058511064993679
"QuarterOff2011Q1",-0.127439198237116,0.0634435658219817
"QuarterOff2011Q2",-0.0715778746191626,0.0608863375873629
"QuarterOff2011Q3",-0.0493175514764545,0.0599322414172536
"QuarterOff2011Q4",0.0275911295461748,0.061633337743946
"Lambda",0.347219443281369,0.0471215611338369
