"value","s.e."
"(Intercept)",2.8750045350268,0.0125668541095277
"Quarters",-0.000738886404383926,0.000302056995362033
"ListAge",-0.00168236428318367,0.000116193495514114
"Floor",0.0023835303248323,0.000227755652542569
"BldgClass2_ClassB",-0.191272001511596,0.00362956372386951
"BldgClass3_ClassC",-0.295559907417332,0.00472244170030041
"ST1_Net",-0.16087696674374,0.00952716917750229
"ST2_Between",-0.0792413409735853,0.01616894492181
"ST3_FullService",0.0268426945924746,0.00880695438906843
"QuarterOff2005Q3",0.0277478435429824,0.00955634845470098
"QuarterOff2005Q4",0.00664908825167992,0.00948874086774038
"QuarterOff2006Q1",0.00749896287678822,0.00852340216918651
"QuarterOff2006Q2",0.0198597395822157,0.00864388499425386
"QuarterOff2006Q3",0.0262854465144041,0.00823710120428484
"QuarterOff2006Q4",0.0633969008696307,0.00884230348594576
"QuarterOff2007Q1",0.0703920220970044,0.00849647814960941
"QuarterOff2007Q2",0.0753024810678076,0.00870177934052378
"QuarterOff2007Q3",0.0965036248970772,0.00908590211783009
"QuarterOff2007Q4",0.125967298967971,0.00934234802902655
"QuarterOff2008Q1",0.169734749269371,0.00893554625781134
"QuarterOff2008Q2",0.15360823790311,0.00901278231126478
"QuarterOff2008Q3",0.160452210133868,0.00886827101257688
"QuarterOff2008Q4",0.183507738816951,0.00936609384850989
"QuarterOff2009Q1",0.171626078117983,0.00877444666690334
"QuarterOff2009Q2",0.141281188642133,0.00918250052437374
"QuarterOff2009Q3",0.13728904488623,0.00919815060118374
"QuarterOff2009Q4",0.106508655137509,0.0089947820047704
"QuarterOff2010Q1",0.112943387170116,0.00922746462518696
"QuarterOff2010Q2",0.15513242144877,0.00932454053470572
"QuarterOff2010Q3",0.131645870497675,0.00927258603769525
"QuarterOff2010Q4",0.138948305696938,0.00973590436712087
"QuarterOff2011Q1",0.139777373717241,0.00979564915806917
"QuarterOff2011Q2",0.155988998054114,0.00951127033314164
"QuarterOff2011Q3",0.161691056141732,0.00923804047875043
"QuarterOff2011Q4",0.157455332883842,0.00970884268826611
"Lambda",0.811269577582962,0.00715264529818315
