"value","s.e."
"(Intercept)",1.99009945881219,0.295721565404093
"Quarters",-0.00645318943077317,0.00230414692687626
"ListAge",-0.00182487269386651,0.000416566234591144
"Floor",0.195114568980765,0.0271136522438518
"BldgClass2_ClassB",-0.104252254020305,0.0580931772288152
"BldgClass3_ClassC",-0.0734693461559172,0.0583905589777214
"ST1_Net",-0.0882457307144272,0.0291154486015976
"ST2_Between",0.100268628961201,0.0372364274954257
"ST3_FullService",0.14910714082259,0.0323760987898026
"QuarterOff2005Q4",-0.203853073211868,0.291933984168033
"QuarterOff2006Q1",-0.226070587268967,0.290328127289156
"QuarterOff2006Q2",-0.180033711627019,0.289031367269153
"QuarterOff2006Q3",-0.243877016101848,0.289687708813224
"QuarterOff2006Q4",-0.181064010141367,0.291127604531541
"QuarterOff2007Q1",-0.182883854121439,0.289888665386446
"QuarterOff2007Q2",-0.21431117659041,0.289160887083846
"QuarterOff2007Q3",-0.10621695405964,0.289657646138871
"QuarterOff2007Q4",-0.138782624796558,0.289807211172726
"QuarterOff2008Q1",-0.0407973290860178,0.28919975902941
"QuarterOff2008Q2",-0.169646488378523,0.289378549027863
"QuarterOff2008Q3",-0.144125930224585,0.290196946571999
"QuarterOff2008Q4",-0.168323171678642,0.290203369318762
"QuarterOff2009Q1",-0.143621215407529,0.290482233811
"QuarterOff2009Q2",-0.159925035141212,0.289773784684331
"QuarterOff2009Q3",-0.224319271196663,0.289826100141627
"QuarterOff2009Q4",-0.161590651958605,0.289820858005884
"QuarterOff2010Q1",-0.157532572999611,0.28944416172632
"QuarterOff2010Q2",-0.200874402759715,0.28970570937862
"QuarterOff2010Q3",-0.147661429377965,0.289515921230498
"QuarterOff2010Q4",-0.131489223277663,0.290032419529358
"QuarterOff2011Q1",-0.276411654409847,0.289179944446038
"QuarterOff2011Q2",-0.240232143797759,0.289457711008769
"QuarterOff2011Q3",-0.187142805480417,0.289332403360246
"QuarterOff2011Q4",-0.235235707933217,0.289328446543607
"Lambda",0.0221613054164433,NA
