"value","s.e."
"(Intercept)",2.17909228393818,0.0391302476610627
"Quarters",-0.0135704616334799,0.00146211314258091
"ListAge",-0.00358048101820391,0.000189319129101573
"Floor",0.0331871678075153,0.0150752997280912
"BldgClass2_ClassB",0.0826431242801527,0.0200610117779107
"BldgClass3_ClassC",0.0781218014943031,0.0202757608505102
"ST1_Net",-0.109622010873849,0.0221783764716977
"ST2_Between",0.0795906804284543,0.0406170277984008
"ST3_FullService",0.0110763393542178,0.0216450011421027
"QuarterOff2005Q3",0.0408860667288569,0.0224693726975539
"QuarterOff2005Q4",0.0283235545798226,0.0237202051733491
"QuarterOff2006Q1",0.0560462049089484,0.022641667562977
"QuarterOff2006Q2",0.088491571092524,0.0220081118422947
"QuarterOff2006Q3",0.10330595635898,0.0220263820391653
"QuarterOff2006Q4",0.12136675414859,0.023874421083609
"QuarterOff2007Q1",0.151795694523846,0.0228761384194891
"QuarterOff2007Q2",0.135538516544637,0.0230001265850089
"QuarterOff2007Q3",0.16760387267102,0.0225234406213942
"QuarterOff2007Q4",0.174044652861826,0.022593347217572
"QuarterOff2008Q1",0.194814515126426,0.0219379958148759
"QuarterOff2008Q2",0.217638747161735,0.0219570877434135
"QuarterOff2008Q3",0.208823653318806,0.0209559088859941
"QuarterOff2008Q4",0.197593816773054,0.0223130305916256
"QuarterOff2009Q1",0.207162283781857,0.020980013318485
"QuarterOff2009Q2",0.160423246234075,0.0202065492411232
"QuarterOff2009Q3",0.0679270859692165,0.0204497917840396
"QuarterOff2009Q4",0.0672688804547238,0.0203320890415584
"QuarterOff2010Q1",-0.0183992039798827,0.0203170666505964
"QuarterOff2010Q2",-0.0183392436671642,0.0198118868989011
"QuarterOff2010Q3",-0.0157153168378323,0.0201487228258195
"QuarterOff2010Q4",-0.0140460535606521,0.0207709487242091
"QuarterOff2011Q1",-0.0406071313856395,0.0201796332397178
"QuarterOff2011Q2",-0.00125140657477544,0.0202095829803554
"QuarterOff2011Q3",-0.0166916498032334,0.0201354182523029
"QuarterOff2011Q4",-0.0186271444888436,0.0207893396901987
"Lambda",0.77950469263162,0.00966365181882404
