"value","s.e."
"(Intercept)",1.39736702988593,0.0773664952423738
"Quarters",-0.00226937023971343,0.00318337078505327
"ListAge",-0.00298230455495008,0.000893868939087469
"Floor",0.142514916519452,0.0486027464073802
"BldgClass2_ClassB",0.144763693062224,0.029864406268558
"BldgClass3_ClassC",0.12658553900486,0.0322422998570571
"ST1_Net",0.0124017684112454,0.0452901207947685
"ST2_Between",0.261758741740676,0.0564587404824224
"ST3_FullService",0.129224379503706,0.0393034120966629
"QuarterOff2005Q3",-0.185228733963228,0.0667634268118533
"QuarterOff2005Q4",0.0179240591990434,0.0643408290279996
"QuarterOff2006Q1",-0.103067211911003,0.0576653878262382
"QuarterOff2006Q2",0.041015224894205,0.0588995470304146
"QuarterOff2006Q3",-0.134274697846906,0.0626662397400715
"QuarterOff2006Q4",-0.0947689607375831,0.0631349903028263
"QuarterOff2007Q1",-0.116612924583512,0.0516264857968619
"QuarterOff2007Q2",0.0102006915640727,0.0507754817524495
"QuarterOff2007Q3",-0.0477163110016864,0.0585576605306058
"QuarterOff2007Q4",0.0150313070940996,0.0617573519675682
"QuarterOff2008Q1",-0.0952729441771466,0.0538841319520705
"QuarterOff2008Q2",-0.0676301906266256,0.0600620470140191
"QuarterOff2008Q3",-0.0728844044372549,0.0640818470694615
"QuarterOff2008Q4",-0.0258270125188853,0.0614579204020949
"QuarterOff2009Q1",-0.0522563183533731,0.0727397338413351
"QuarterOff2009Q2",0.0524135720346439,0.0672430924293095
"QuarterOff2009Q3",0.00958556583520693,0.0609556127378594
"QuarterOff2009Q4",0.051477145495831,0.0582391384737583
"QuarterOff2010Q1",0.0378459750911353,0.0639479264642018
"QuarterOff2010Q2",-0.0613408016758258,0.0594360928761603
"QuarterOff2010Q3",-0.133173221871447,0.0577807676633497
"QuarterOff2010Q4",-0.0464527778158639,0.0624600902842005
"QuarterOff2011Q1",-0.12866606698058,0.0557561811655649
"QuarterOff2011Q2",-0.147870502179717,0.0623505323499956
"QuarterOff2011Q3",-0.0522911770514753,0.0748211251436335
"QuarterOff2011Q4",-0.0913347271655582,0.06617223238702
"Lambda",0.480855478244663,0.0349025672403977
