"value","s.e."
"(Intercept)",1.89974623023044,0.0627995675029739
"Quarters",-0.0101686769573977,0.00171816017590612
"ListAge",-0.00267713471684271,0.000476010754200425
"Floor",0.129103236194662,0.0409483366628501
"BldgClass2_ClassB",0.0317617976413016,0.0169505674824268
"BldgClass3_ClassC",0.0639681538997633,0.0184158164092083
"ST1_Net",-0.164513483578886,0.0312691824901184
"ST2_Between",-0.0271225575963217,0.0550198830534601
"ST3_FullService",0.0175842335424531,0.0296895898868639
"QuarterOff2005Q3",0.0483471505275915,0.0376248834434691
"QuarterOff2005Q4",0.0892771357579348,0.0405695392540853
"QuarterOff2006Q1",0.122323893022886,0.0382329813176209
"QuarterOff2006Q2",0.150000422177677,0.0375796065594889
"QuarterOff2006Q3",0.132012058170323,0.0380037849686637
"QuarterOff2006Q4",0.153498821244652,0.0392119305411745
"QuarterOff2007Q1",0.152616774303755,0.0374731617191126
"QuarterOff2007Q2",0.196325318312057,0.0376465487292509
"QuarterOff2007Q3",0.176295546241249,0.0376907715122873
"QuarterOff2007Q4",0.223003601844288,0.0394950782914031
"QuarterOff2008Q1",0.263172223446482,0.0378498036241395
"QuarterOff2008Q2",0.179513227941035,0.0363981021201021
"QuarterOff2008Q3",0.203940395443355,0.0360531410924891
"QuarterOff2008Q4",0.146893753739064,0.0377032553546799
"QuarterOff2009Q1",0.0869586693767966,0.0361711321851089
"QuarterOff2009Q2",0.0397952557245053,0.0354668953367071
"QuarterOff2009Q3",0.00325770239984808,0.0357857194932558
"QuarterOff2009Q4",-0.0445460278814158,0.0366078092219547
"QuarterOff2010Q1",-0.0651165491970927,0.0359830895395131
"QuarterOff2010Q2",-0.0750726716475574,0.0352763892882348
"QuarterOff2010Q3",-0.138190783957329,0.0357419570296816
"QuarterOff2010Q4",-0.175947672706419,0.0369275147451422
"QuarterOff2011Q1",-0.114221548779483,0.0349424719543118
"QuarterOff2011Q2",-0.0925895760828168,0.0350826647988192
"QuarterOff2011Q3",-0.128378156258007,0.0356960127301988
"QuarterOff2011Q4",-0.128232776658171,0.0363149086056524
"Lambda",0.624376026392283,0.0184326796024401
