"value","s.e."
"(Intercept)",2.34544150519091,0.0538988884616198
"Quarters",-0.00794836924648942,0.00212191568088134
"ListAge",-0.00192037222129709,0.000254899014290073
"Floor",-0.0263588000728343,0.00681072288964978
"BldgClass2_ClassB",-0.0322318352903163,0.0378633802333377
"BldgClass3_ClassC",0.0363087003651575,0.0378932556748774
"ST1_Net",-0.11457193663719,0.0227095135987988
"ST2_Between",0.0874339443538349,0.0248113955697506
"ST3_FullService",0.0794008348842363,0.0231112007512994
"QuarterOff2005Q3",-0.0372495157416037,0.0478675627051918
"QuarterOff2005Q4",-0.0136904341252495,0.0452873249593929
"QuarterOff2006Q1",0.026917873982483,0.0472442626100011
"QuarterOff2006Q2",0.0234900595274105,0.0459688879095357
"QuarterOff2006Q3",0.0583138792711948,0.0476599982460995
"QuarterOff2006Q4",0.00549376801001784,0.0471208978362094
"QuarterOff2007Q1",0.0664267226992776,0.0413671724064931
"QuarterOff2007Q2",0.181356682572318,0.0414127188556829
"QuarterOff2007Q3",0.0538289177333526,0.0434480318258076
"QuarterOff2007Q4",0.154210888826691,0.0436234407314714
"QuarterOff2008Q1",0.10835307268335,0.0446141427320769
"QuarterOff2008Q2",0.136545394832546,0.0421159843977432
"QuarterOff2008Q3",0.149594202128558,0.0417337122137434
"QuarterOff2008Q4",0.204636235409181,0.0412056849900138
"QuarterOff2009Q1",0.12588080938167,0.0434750833672999
"QuarterOff2009Q2",0.16344582100791,0.0420587180809037
"QuarterOff2009Q3",0.0638430289044394,0.0404727130429602
"QuarterOff2009Q4",0.0994319442236452,0.0408923813854386
"QuarterOff2010Q1",0.0762159020411562,0.040452208985659
"QuarterOff2010Q2",0.0440581779604201,0.0399567033499034
"QuarterOff2010Q3",0.0517836364149763,0.0399171890732076
"QuarterOff2010Q4",0.0233353057838115,0.0382279154458119
"QuarterOff2011Q1",0.0363025896521282,0.0399462879656197
"QuarterOff2011Q2",0.0451257983346234,0.0389500378693313
"QuarterOff2011Q3",0.0765452623910454,0.0392522127882084
"QuarterOff2011Q4",0.0857086310035768,0.0395280142891169
"Lambda",0.735021495518345,0.0150249877860254
